CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2017-11532 - LOW -  ImageMagick: Memory leak in the WriteMPCImage() function
CVE-2017-13059 - LOW -  ImageMagick: Memory leak in the WriteOneJNGImage function
CVE-2017-13058 - LOW -  ImageMagick: Memory leak in the WritePCXImage function
CVE-2019-7397 - LOW -  ImageMagick: Memory leak in the WritePDFImage function in coders/pdf.c
CVE-2019-7395 - LOW -  ImageMagick: Memory leak in the WritePSDChannel function in coders/psd.c
CVE-2017-13062 - LOW -  ImageMagick: Memory leak in the formatIPTC function
CVE-2018-16750 - LOW -  ImageMagick: Memory leak in the formatIPTCfromBuffer function in coders/meta.c
CVE-2017-12675 - LOW -  ImageMagick: Memory leak in the function ReadImage
CVE-2017-12564 - LOW -  ImageMagick: Memory leak in the function ReadMATImage
CVE-2017-12667 - LOW -  ImageMagick: Memory leak in the function ReadMATImage
CVE-2017-12672 - LOW -  ImageMagick: Memory leak in the function ReadMATImage
CVE-2017-12566 - LOW -  ImageMagick: Memory leak in the function ReadMVGImage
CVE-2017-12565 - LOW -  ImageMagick: Memory leak in the function ReadOneJNGImage
CVE-2017-12676 - LOW -  ImageMagick: Memory leak in the function ReadOneJNGImage
CVE-2017-12673 - LOW -  ImageMagick: Memory leak in the function ReadOneMNGImage
CVE-2017-14684 - LOW -  ImageMagick: Memory leak in the function ReadVIPSImage
CVE-2017-12669 - LOW -  ImageMagick: Memory leak in the function WriteCALSImage
CVE-2017-12668 - LOW -  ImageMagick: Memory leak in the function WritePCXImage
CVE-2017-11534 - LOW -  ImageMagick: Memory leak in the lite_font_map() function
CVE-2017-12665 - LOW -  ImageMagick: Memory leak vulnerability in WritePICTImage function in coders/pict.c
CVE-2017-11724 - LOW -  ImageMagick: Memory leaks in ReadMATImage function involving the quantum_info and clone_info data structures
CVE-2017-12418 - LOW -  ImageMagick: Memory leaks in the parse8BIMW and format8BIM functions in coders/meta.c
CVE-2017-11644 - LOW -  ImageMagick: Memory-Leak in ReadMATImage() coders/mat.c
CVE-2017-15016 - LOW -  ImageMagick: NULL pointer dereference in ReadEnhMetaFile
CVE-2019-13137 - LOW -  ImageMagick: a memory leak vulnerability in the function ReadPSImage in coders/ps.c
CVE-2018-7470 - LOW -  ImageMagick: denial of service (DoS) in IsWEBPImageLossless function in coders/webp.c
CVE-2020-27773 - LOW -  ImageMagick: division by zero at MagickCore/gem-private.h
CVE-2020-27763 - LOW -  ImageMagick: division by zero at MagickCore/resize.c
CVE-2020-27765 - LOW -  ImageMagick: division by zero at MagickCore/segment.c
CVE-2020-27560 - LOW -  ImageMagick: division by zero in OptimizeLayerFrames function in MagickCore/layer.c
CVE-2019-19948 - LOW -  ImageMagick: heap-based buffer overflow in WriteSGIImage in coders/sgi.c
CVE-2020-27774 - LOW -  ImageMagick: integer overflow at MagickCore/statistic.c
CVE-2020-27751 - LOW -  ImageMagick: integer overflow in MagickCore/quantum-export.c
CVE-2017-18028 - LOW -  ImageMagick: memory exhaustion in the function ReadTIFFImage in coders/tiff.c
CVE-2018-14434 - LOW -  ImageMagick: memory leak for a colormap in WriteMPCImage in coders/mpc.c
CVE-2018-14435 - LOW -  ImageMagick: memory leak in DecodeImage in coders/pcd.c
CVE-2018-11655 - LOW -  ImageMagick: memory leak in GetImagePixelCache function in MagickCore/cache.c
CVE-2019-16711 - LOW -  ImageMagick: memory leak in Huffman2DEncodeImage in coders/ps2.c
CVE-2019-16712 - LOW -  ImageMagick: memory leak in Huffman2DEncodeImage in coders/ps3.c
CVE-2018-17967 - LOW -  ImageMagick: memory leak in ReadBGRImage in coders/bgr.c.
CVE-2018-11656 - LOW -  ImageMagick: memory leak in ReadDCMImage function in coders/dcm.c
CVE-2018-14436 - LOW -  ImageMagick: memory leak in ReadMIFFImage in coders/miff.c
CVE-2018-16640 - LOW -  ImageMagick: memory leak in ReadOneJNGImage function in coders/png.c
CVE-2017-18251 - LOW -  ImageMagick: memory leak in ReadPCDImage function in coders/pcd.c
CVE-2019-10649 - LOW -  ImageMagick: memory leak in SVGKeyValuePairs of coders/svg.c that leads to denial of service via crafted image file
CVE-2017-18254 - LOW -  ImageMagick: memory leak in WriteGIFImage function in coders/gif.c
CVE-2018-18544 - LOW -  ImageMagick: memory leak in WriteMSLImage of coders/msl.c
CVE-2018-18016 - LOW -  ImageMagick: memory leak in WritePCXImage in coders/pcx.c
CVE-2018-17966 - LOW -  ImageMagick: memory leak in WritePDBImage in coders/pdb.c
CVE-2018-17965 - LOW -  ImageMagick: memory leak in WriteSGIImage in coders/sgi.c
CVE-2018-5357 - LOW -  ImageMagick: memory leak in coders/dcm.c:ReadDCImage can cause denial of service
CVE-2019-16710 - LOW -  ImageMagick: memory leak in coders/dot.c
CVE-2019-16713 - LOW -  ImageMagick: memory leak in coders/dot.c
CVE-2019-16709 - LOW -  ImageMagick: memory leak in coders/dps.c
CVE-2018-5358 - LOW -  ImageMagick: memory leak in coders/json.c:EncodeImageAttributes could cause crash
CVE-2017-17884 - LOW -  ImageMagick: memory leak in function WriteOnePNGImage in coders/png.c
CVE-2019-16708 - LOW -  ImageMagick: memory leak in magick/xwindow.c
CVE-2018-14437 - LOW -  ImageMagick: memory leak in parse8BIM in coders/meta.c
CVE-2018-13153 - LOW -  ImageMagick: memory leak in the XMagickCommand function in MagickCore/animate.c
CVE-2017-17887 - LOW -  ImageMagick: memory leak in the function GetImagePixelCache
CVE-2017-18029 - LOW -  ImageMagick: memory leak in the function ReadMATImage in coders/mat.c
CVE-2017-17883 - LOW -  ImageMagick: memory leak in the function ReadPGXImage in coders/pgx.c
CVE-2017-17885 - LOW -  ImageMagick: memory leak in the function ReadPICTImage in coders/pict.c
CVE-2017-17886 - LOW -  ImageMagick: memory leak in the function ReadPSDChannelZip in coders/psd.c
CVE-2017-17881 - LOW -  ImageMagick: memory leak vulnerability in the function ReadMATImage in coders/mat.c
CVE-2017-18027 - LOW -  ImageMagick: memory leak vulnerability in the function ReadMATImage in coders/mat.c
CVE-2019-13311 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory because of a wand/mogrify.c error
CVE-2019-13310 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory because of an error in MagickWand/mogrify.c
CVE-2019-13309 - LOW -  ImageMagick: memory leaks at AcquireMagickMemory due to mishandling the NoSuchImage error in CLIListOperatorImages
CVE-2019-13301 - LOW -  ImageMagick: memory leaks in AcquireMagickMemory
CVE-2020-27753 - LOW -  ImageMagick: memory leaks in AcquireMagickMemory function
CVE-2020-27755 - LOW -  ImageMagick: memory leaks in ResizeMagickMemory function in ImageMagick/MagickCore/memory.c
CVE-2020-27769 - LOW -  ImageMagick: outside the range of representable values of type 'float' at MagickCore/quantize.c
CVE-2020-27767 - LOW -  ImageMagick: outside the range of representable values of type 'float' at MagickCore/quantum.h
CVE-2020-27759 - LOW -  ImageMagick: outside the range of representable values of type 'int' at MagickCore/quantize.c
CVE-2020-25675 - LOW -  ImageMagick: outside the range of representable values of type 'long' and integer overflow at MagickCore/transform.c and MagickCore/image.c
CVE-2020-27754 - LOW -  ImageMagick: outside the range of representable values of type 'long' and signed integer overflow at MagickCore/quantize.c
CVE-2020-27775 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned char' at MagickCore/quantum.h
CVE-2020-27771 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned char' at coders/pdf.c
CVE-2020-27768 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned int' at MagickCore/quantum-private.h
CVE-2020-27772 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned int' at coders/bmp.c
CVE-2020-27757 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned long long' at MagickCore/quantum-private.h
CVE-2020-27758 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned long long' at coders/txt.c
CVE-2020-27764 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned long' at MagickCore/statistic.c
CVE-2020-27776 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned long' at MagickCore/statistic.c
CVE-2020-27761 - LOW -  ImageMagick: outside the range of representable values of type 'unsigned long' at coders/palm.c
CVE-2020-25666 - LOW -  ImageMagick: outside the range of representable values of type int and signed integer overflow in MagickCore/histogram.c
CVE-2017-17880 - LOW -  ImageMagick: stack-based buffer over-read in WriteWEBPImage in coders/webp.c
CVE-2012-5639 - LOW -  LibreOffice / OpenOffice: automatic opening of embedded external data
CVE-2020-14782 - LOW -  OpenJDK: Certificate blacklist bypass via alternate certificate encodings (Libraries, 8237995)
CVE-2020-14781 - LOW -  OpenJDK: Credentials sent over unencrypted LDAP connection (JNDI, 8237990)
CVE-2019-2992 - LOW -  OpenJDK: Excessive memory allocation in CMap when reading TrueType font (2D, 8225597)
CVE-2020-2654 - LOW -  OpenJDK: Excessive memory usage in OID processing in X.509 certificate parsing (Libraries, 8234037)
CVE-2021-2341 - LOW -  OpenJDK: FTP PASV command response can cause FtpClient to connect to arbitrary host (Networking, 8258432)
CVE-2020-14779 - LOW -  OpenJDK: High memory usage during deserialization of Proxy class with many interfaces (Serialization, 8236862)
CVE-2020-14577 - LOW -  OpenJDK: HostnameChecker does not ensure X.509 certificate names are in normalized form (JSSE, 8237592)
CVE-2020-2590 - LOW -  OpenJDK: Improper checks of SASL message properties in GssKrb5Base (Security, 8226352)
CVE-2020-14797 - LOW -  OpenJDK: Incomplete check for invalid characters in URI to path conversion (Libraries, 8242685)
CVE-2022-21248 - LOW -  OpenJDK: Incomplete deserialization class filtering in ObjectInputStream (Serialization, 8264934)
CVE-2020-2659 - LOW -  OpenJDK: Incomplete enforcement of maxDatagramSockets limit in DatagramChannelImpl (Networking, 8231795)
CVE-2021-35588 - LOW -  OpenJDK: Incomplete validation of inner class references in ClassFileParser (Hotspot, 8268071)
CVE-2020-2583 - LOW -  OpenJDK: Incorrect exception processing during deserialization in BeanContextSupport (Serialization, 8224909)
CVE-2020-2755 - LOW -  OpenJDK: Incorrect handling of empty string nodes in regular expression Parser (Scripting, 8223904)
CVE-2019-2978 - LOW -  OpenJDK: Incorrect handling of nested jar: URLs in Jar URL handler (Networking, 8223892)
CVE-2020-2756 - LOW -  OpenJDK: Incorrect handling of references to uninitialized class descriptors during deserialization (Serialization, 8224541)
CVE-2020-14581 - LOW -  OpenJDK: Information disclosure in color management (2D, 8238002)
CVE-2019-2786 - LOW -  OpenJDK: Insufficient restriction of privileges in AccessController (Security, 8216381)
CVE-2019-2988 - LOW -  OpenJDK: Integer overflow in bounds check in SunGraphics2D (2D, 8225292)
CVE-2020-2754 - LOW -  OpenJDK: Misplaced regular expression syntax error check in RegExpScanner (Scripting, 8223898)
CVE-2019-2842 - LOW -  OpenJDK: Missing array bounds check in crypto providers (JCE, 8223511)
CVE-2022-21443 - LOW -  OpenJDK: Missing check for negative ObjectIdentifier (Libraries, 8275151)
CVE-2019-2987 - LOW -  OpenJDK: Missing glyph bitmap image dimension check in FreetypeFontScaler (2D, 8225286)
CVE-2020-14798 - LOW -  OpenJDK: Missing maximum length check in WindowsNativeDispatcher.asNativeBuffer() (Libraries, 8242695)
CVE-2020-14796 - LOW -  OpenJDK: Missing permission check in path to URI conversion (Libraries, 8242680)
CVE-2019-2945 - LOW -  OpenJDK: Missing restrictions on use of custom SocketImpl (Networking, 8218573)
CVE-2019-2962 - LOW -  OpenJDK: NULL pointer dereference in DrawGlyphList (2D, 8222690)
CVE-2021-35603 - LOW -  OpenJDK: Non-constant comparison during TLS handshakes (JSSE, 8269618)
CVE-2019-2894 - LOW -  OpenJDK: Side-channel vulnerability in the ECDSA implementation (Security, 8228825)
CVE-2020-2757 - LOW -  OpenJDK: Uncaught InstantiationError exception in ObjectStreamClass (Serialization, 8224549)
CVE-2020-14578 - LOW -  OpenJDK: Unexpected exception raised by DerInputStream (Libraries, 8237731)
CVE-2020-14579 - LOW -  OpenJDK: Unexpected exception raised by DerValue.equals() (Libraries, 8237736)
CVE-2019-2964 - LOW -  OpenJDK: Unexpected exception thrown by Pattern processing crafted regular expression (Concurrency, 8222684)
CVE-2019-2981 - LOW -  OpenJDK: Unexpected exception thrown by XPath processing crafted XPath expression (JAXP, 8224532)
CVE-2019-2973 - LOW -  OpenJDK: Unexpected exception thrown by XPathParser processing crafted XPath expression (JAXP, 8223505)
CVE-2019-2983 - LOW -  OpenJDK: Unexpected exception thrown during Font object deserialization (Serialization, 8224915)
CVE-2020-2773 - LOW -  OpenJDK: Unexpected exceptions raised by DOMKeyInfoFactory and DOMXMLSignatureFactory (Security, 8231415)
CVE-2019-2422 - LOW -  OpenJDK: memory disclosure in FileChannelImpl (Libraries, 8206290)
CVE-2017-12618 - LOW -  apr-util: Out-of-bounds access in corrupted SDBM database
CVE-2017-6519 - LOW -  avahi: Multicast DNS responds to unicast queries outside of local network
CVE-2019-18276 - LOW -  bash: when effective UID is not equal to its real UID the saved UID is not dropped
CVE-2017-7475 - LOW -  cairo: NULL pointer dereference with a crafted font file
CVE-2017-9814 - LOW -  cairo: Out-of-bounds read due to mishandling of unexpected malloc(0) call
CVE-2018-18064 - LOW -  cairo: Stack-based buffer overflow via parsing of crafted WebKitGTK+ document
CVE-2019-6461 - LOW -  cairo: assertion problem in _cairo_arc_in_direction in cairo-arc.c
CVE-2019-6462 - LOW -  cairo: infinite loop in the function _arc_error_normalized in the file cairo-arc.c
CVE-2016-2781 - LOW -  coreutils: Non-privileged session can escape to the parent session in chroot
CVE-2017-18018 - LOW -  coreutils: race condition vulnerability in chown and chgrp
CVE-2014-8166 - LOW -  cups: code execution via unescape ANSI escape sequences
CVE-2021-22924 - LOW -  curl: Bad connection reuse due to flawed path name checks
CVE-2021-22922 - LOW -  curl: Content not matching hash in Metalink is not being discarded
CVE-2020-8284 - LOW -  curl: FTP PASV command response can cause curl to connect to arbitrary host
CVE-2021-22923 - LOW -  curl: Metalink download sends credentials
CVE-2021-22898 - LOW -  curl: TELNET stack contents disclosure
CVE-2018-19655 - LOW -  dcraw: Stack-based buffer overflow in the find_green() function
CVE-2020-7020 - LOW -  elasticsearch: not properly preserving security permissions when executing complex queries may lead to information disclosure
CVE-2018-16403 - LOW -  elfutils: Heap-based buffer over-read in libdw/dwarf_getabbrev.c and libwd/dwarf_hasattr.c causes crash
CVE-2019-7148 - LOW -  elfutils: excessive memory allocation in read_long_names in elf_begin.c in libelf
CVE-2019-7149 - LOW -  elfutils: heap-based buffer over-read in read_srclines in dwarf_getsrclines.c in libdw
CVE-2017-11591 - LOW -  exiv2: Floating point exception in the Exiv2::ValueType function
CVE-2017-14859 - LOW -  exiv2: Invalid memory address dereference in Exiv2::StringValueBase::read
CVE-2017-14864 - LOW -  exiv2: Invalid memory address dereference in Exiv2::getULong
CVE-2017-14862 - LOW -  exiv2: Invalid memory address dereference in the Exiv2::DataValue::read
CVE-2021-29473 - LOW -  exiv2: Out-of-bounds read in Exiv2::Jp2Image::doWriteMetadata
CVE-2017-11683 - LOW -  exiv2: Reachable assertion in the Internal::TiffReader::visitDirectory function
CVE-2018-20097 - LOW -  exiv2: Segmentation fault in Exiv2::Internal::TiffParserWorker::findPrimaryGroups function
CVE-2018-17581 - LOW -  exiv2: Stack overflow in CiffDirectory::readDirectory() at crwimage_int.cpp leading to denial of service
CVE-2021-29623 - LOW -  exiv2: Use of uninitialized memory in isWebPType() may lead to information leak
CVE-2018-14338 - LOW -  exiv2: buffer overflow in samples/geotag.cpp
CVE-2019-13109 - LOW -  exiv2: denial of service in PngImage::readMetadata
CVE-2020-18774 - LOW -  exiv2: float point exception in the printLong function in tags_int.cpp via a crafted tif file
CVE-2018-19107 - LOW -  exiv2: heap-based buffer over-read in Exiv2::IptcParser::decode in iptc.cpp
CVE-2018-11037 - LOW -  exiv2: information leak via a crafted file
CVE-2019-13108 - LOW -  exiv2: integer overflow PngImage::readMetadata leads to denial of service
CVE-2019-13110 - LOW -  exiv2: integer-overflow and out-of-bounds read in CiffDirectory::readDirectory leads to denail of service
CVE-2019-13113 - LOW -  exiv2: invalid data location in CRW image file causing denial of service
CVE-2020-18773 - LOW -  exiv2: invalid memory access in the decode function in iptc.cpp via a crafted tif file
CVE-2017-18005 - LOW -  exiv2: null pointer dereference in the Exiv2::DataValue::toLong function in value.cpp
CVE-2019-13114 - LOW -  exiv2: null-pointer dereference in http.c causing denial of service
CVE-2018-9144 - LOW -  exiv2: out-of-bounds read in Exiv2::Internal::binaryToString in image.cpp
CVE-2018-8976 - LOW -  exiv2: out-of-bounds read in Exiv2::Internal::stringFormat image.cpp
CVE-2019-13504 - LOW -  exiv2: out-of-bounds read in Exiv2::MrwImage::readMetadata in mrwimage.cpp
CVE-2020-18898 - LOW -  exiv2: stack exhaustion issue in the printIFDStructure function may lead to DoS
CVE-2019-13112 - LOW -  exiv2: uncontrolled memory allocation in PngChunk::parseChunkContent causing denial of service
CVE-2013-0340 - LOW -  expat: internal entity expansion
CVE-2017-2870 - LOW -  gdk-pixbuf2: Integer overflow in tiff_image_parse function
CVE-2017-6311 - LOW -  gdk-pixbuf: NULL pointer dereference in gdk-pixbuf-thumbnailer
CVE-2022-1350 - LOW -  ghostscript: Improper release of objects in chunk_free_object during PCL to PDF conversion
CVE-2019-1348 - LOW -  git: Arbitrary path overwriting via export-marks in-stream command feature
CVE-2019-1354 - LOW -  git: Git does not refuse to write out tracked files with backlashes in filenames
CVE-2019-1351 - LOW -  git: Git mistakes some paths for relative paths allowing writing outside of the worktree while cloning
CVE-2019-1350 - LOW -  git: Incorrect quoting of command-line arguments allowed remote code execution during a recursive clone
CVE-2017-15298 - LOW -  git: Mishandling layers of tree objects
CVE-2022-24975 - LOW -  git: The --mirror option for git leaks secret for deleted content, aka the "GitBleed"
CVE-2018-1000021 - LOW -  git: client prints server-sent ANSI escape codes to the terminal, allowing for unverified messages to potentially execute arbitrary commands
CVE-2018-16428 - LOW -  glib2: NULL pointer dereference in g_markup_parse_context_end_parse() function in gmarkup.c
CVE-2018-16429 - LOW -  glib2: Out-of-bounds read in g_markup_parse_context_parse() in gmarkup.c
CVE-2012-0039 - LOW -  glib2: hash table collisions CPU usage DoS
CVE-2019-1010024 - LOW -  glibc: ASLR bypass using cache of thread stack and heap
CVE-2017-15804 - LOW -  glibc: Buffer overflow during unescaping of user names with the ~ operator
CVE-2018-11237 - LOW -  glibc: Buffer overflow in __mempcpy_avx512_no_vzeroupper
CVE-2017-15670 - LOW -  glibc: Buffer overflow in glob with GLOB_TILDE
CVE-2019-6488 - LOW -  glibc: Incorrect attempt to use a 64-bit register for size_t in assembly codes results in segmentation fault
CVE-2018-11236 - LOW -  glibc: Integer overflow in stdlib/canonicalize.c on 32-bit architectures leading to stack-based buffer overflow
CVE-2019-19126 - LOW -  glibc: LD_PREFER_MAP_32BIT_EXEC not ignored in setuid binaries
CVE-2017-15671 - LOW -  glibc: Memory leak in glob with GLOB_TILDE
CVE-2021-27645 - LOW -  glibc: Use-after-free in addgetnetgrentX function in netgroupcache.c
CVE-2010-4756 - LOW -  glibc: glob implementation can cause excessive CPU and memory consumption due to crafted glob expressions
CVE-2016-10228 - LOW -  glibc: iconv program can hang when invoked with the -c option
CVE-2019-1010025 - LOW -  glibc: information disclosure of heap addresses of pthread_created thread
CVE-2019-7309 - LOW -  glibc: memcmp function incorrectly returns zero
CVE-2015-8985 - LOW -  glibc: potential denial of service in pop_fail_stack()
CVE-2019-1010023 - LOW -  glibc: running ldd on malicious ELF leads to code execution because of wrong size computation
CVE-2020-6096 - LOW -  glibc: signed comparison vulnerability in the ARMv7 memcpy function
CVE-2019-1010022 - LOW -  glibc: stack guard protection bypass
CVE-2018-20796 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-9192 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-14855 - LOW -  gnupg2: OpenPGP Key Certification Forgeries with SHA-1
CVE-2020-8908 - LOW -  guava: local information disclosure via temporary directory created with unsafe permissions
CVE-2019-16707 - LOW -  hunspell: out-of-bounds read in SuggestMgr::leftcommonsubstring in suggestmgr.cxx
CVE-2019-7175 - LOW -  imagemagick: memory leak in function DecodeImage in coders/pcd.c
CVE-2019-12976 - LOW -  imagemagick: memory leak vulnerability in function ReadPCLImage in coders/pcl.c
CVE-2019-12975 - LOW -  imagemagick: memory leak vulnerability in function WriteDPXImage in coders/dpx.c
CVE-2012-2663 - LOW -  iptables: --syn flag bypass
CVE-2019-11360 - LOW -  iptables: buffer overflow in iptables-restore
CVE-2017-11462 - LOW -  krb5: Automatic sec context deletion could lead to double-free
CVE-2017-15088 - LOW -  krb5: Buffer overflow in get_matching_data()
CVE-2018-5730 - LOW -  krb5: DN container check bypass by supplying special crafted data
CVE-2018-5709 - LOW -  krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c
CVE-2017-18198 - LOW -  libcdio: Heap-based buffer over-read in print_iso9660_recurse function in iso-info.c
CVE-2017-18199 - LOW -  libcdio: NULL pointer dereference in realloc_symlink in rock.c
CVE-2017-8871 - LOW -  libcroco: Infinite loop in the cr_parser_parse_selector_core function
CVE-2017-8834 - LOW -  libcroco: Memory allocation failure in the cr_tknzr_parse_comment function
CVE-2020-12825 - LOW -  libcroco: Stack overflow in function cr_parser_parse_any_core in cr-parser.c
CVE-2018-6829 - LOW -  libgcrypt: ElGamal implementation doesn't have semantic security due to incorrectly encoded plaintexts possibly allowing to obtain sensitive information
CVE-2017-15232 - LOW -  libjpeg-turbo: NULL pointer dereference in jdpostct.c and jquant1.c
CVE-2020-17541 - LOW -  libjpeg-turbo: Stack-based buffer overflow in the "transform" component
CVE-2019-2201 - LOW -  libjpeg-turbo: several integer overflows and subsequent segfaults when attempting to compress/decompress gigapixel images
CVE-2018-11813 - LOW -  libjpeg: "cjpeg" utility large loop because read_pixel in rdtarga.c mishandles EOF
CVE-2018-14048 - LOW -  libpng: Segmentation fault in png.c:png_free_data function causing denial of service
CVE-2018-14550 - LOW -  libpng: Stack-based buffer overflow in contrib/pngminus/pnm2png.c:get_token() potentially leading to arbitrary code execution
CVE-2021-4214 - LOW -  libpng: hardcoded value leads to heap-overflow
CVE-2019-6129 - LOW -  libpng: memory leak of png_info struct in pngcp.c
CVE-2020-12802 - LOW -  libreoffice: 'stealth mode' remote resource restrictions bypass
CVE-2018-10583 - LOW -  libreoffice: Information disclosure via SMB connection embedded in malicious file
CVE-2020-12803 - LOW -  libreoffice: forms allowed to be submitted to any URI could result in local file overwrite
CVE-2019-9893 - LOW -  libseccomp: incorrect generation of syscall filters in libseccomp
CVE-2021-36087 - LOW -  libsepol: heap-based buffer overflow in ebitmap_match_any()
CVE-2021-36084 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36085 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36086 - LOW -  libsepol: use-after-free in cil_reset_classpermission()
CVE-2018-19432 - LOW -  libsndfile:  OOB read in sf_write_int in sndfile.c
CVE-2018-13139 - LOW -  libsndfile: stack-based buffer overflow in sndfile-deinterleave utility
CVE-2018-1000654 - LOW -  libtasn1: Infinite loop in _asn1_expand_object_id(ptree) leads to memory exhaustion
CVE-2017-9117 - LOW -  libtiff: Heap-based buffer over-read in bmp2tiff
CVE-2017-5563 - LOW -  libtiff: Heap-buffer overflow in LZWEncode tif_lzw.c
CVE-2020-35521 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2020-35522 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2017-16232 - LOW -  libtiff: Memory leaks in tif_open.c, tif_lzw.c, and tif_aux.c
CVE-2018-10126 - LOW -  libtiff: NULL pointer dereference in the jpeg_fdct_16x16 function in jfdctint.c
CVE-2014-8130 - LOW -  libtiff: divide by zero in the tiffdither tool
CVE-2017-17973 - LOW -  libtiff: heap-based use after free in tiff2pdf.c:t2p_writeproc
CVE-2019-6128 - LOW -  libtiff: memory leak in TIFFFdOpen function in tif_unix.c when using pal2rgb
CVE-2017-9937 - LOW -  libtiff: memory malloc failure in tif_jbig.c could cause DOS.
CVE-2018-18661 - LOW -  libtiff: tiff2bw tool failed memory allocation leads to crash
CVE-2019-9371 - LOW -  libvpx: Resource exhaustion after memory leak in mkvparser.cc
CVE-2017-0641 - LOW -  libvpx: Weak limit for frames
CVE-2016-9085 - LOW -  libwebp: Several integer overflows
CVE-2018-19208 - LOW -  libwpd: NULL pointer dereference in the function WP6ContentListener::defineTable in WP6ContentListener.cpp
CVE-2018-15853 - LOW -  libxkbcommon: Endless recursion in xkbcomp/expr.c resulting in a crash
CVE-2018-15856 - LOW -  libxkbcommon: Infinite loop when reaching EOL unexpectedly resulting in a crash
CVE-2018-15857 - LOW -  libxkbcommon: Invalid free in ExprAppendMultiKeysymList resulting in a crash
CVE-2018-15861 - LOW -  libxkbcommon: NULL pointer dereference in ExprResolveLhs resulting in a crash
CVE-2018-15862 - LOW -  libxkbcommon: NULL pointer dereference in LookupModMask resulting in a crash
CVE-2018-15863 - LOW -  libxkbcommon: NULL pointer dereference in ResolveStateAndPredicate resulting in a crash
CVE-2018-15864 - LOW -  libxkbcommon: NULL pointer dereference in resolve_keysym resulting in a crash
CVE-2018-15854 - LOW -  libxkbcommon: NULL pointer dereference resulting in a crash
CVE-2018-15858 - LOW -  libxkbcommon: NULL pointer dereference when handling invalid aliases in CopyKeyAliasesToKeymap resulting in a crash
CVE-2018-15855 - LOW -  libxkbcommon: NULL pointer dereference when handling xkb_geometry
CVE-2018-15859 - LOW -  libxkbcommon: NULL pointer dereference when parsing invalid atoms in ExprResolveLhs resulting in a crash
CVE-2019-13117 - LOW -  libxslt: an xsl number with certain format strings could lead to a uninitialized read in xsltNumberFormatInsertNumbers
CVE-2015-9019 - LOW -  libxslt: math.random() in xslt uses unseeded randomness
CVE-2019-13118 - LOW -  libxslt: read of uninitialized stack data due to too narrow xsl:number instruction and an invalid character
CVE-2020-9488 - LOW -  log4j: improper validation of certificate with host mismatch in SMTP appender
CVE-2020-8991 - LOW -  lvm2: memory leak in vg_lookup in daemons/lvmetad/lvmetad-core.c
CVE-2019-17543 - LOW -  lz4: heap-based buffer overflow in LZ4_write32
CVE-2018-17983 - LOW -  mercurial: Out-of-bounds read in cext/manifest.c
CVE-2019-5068 - LOW -  mesa: security bypass in 3D library graphics
CVE-2020-2933 - LOW -  mysql-connector-java: allows high privileged attacker with network access via multiple protocols to compromise MySQL Connectors which could result in unauthorized partial DoS
CVE-2018-19211 - LOW -  ncurses: Null pointer dereference at function _nc_parse_entry in parse_entry.c
CVE-2021-39537 - LOW -  ncurses: heap-based buffer overflow in _nc_captoinfo() in captoinfo.c
CVE-2019-17594 - LOW -  ncurses: heap-based buffer overflow in the _nc_find_entry function in tinfo/comp_hash.c
CVE-2019-17595 - LOW -  ncurses: heap-based buffer overflow in the fmt_entry function in tinfo/comp_hash.c
CVE-2017-11697 - LOW -  nss: Floating Point Exception in __hash_open
CVE-2017-11698 - LOW -  nss: Heap-buffer-overflow in __get_page
CVE-2017-11696 - LOW -  nss: Heap-buffer-overflow in __hash_open
CVE-2017-11695 - LOW -  nss: Heap-buffer-overflow in alloc_segs
CVE-2018-12384 - LOW -  nss: ServerHello.random is all zeros when handling a v2-compatible ClientHello
CVE-2016-9581 - LOW -  openjpeg2: Infinite loop in tiftoimage resulting into heap buffer overflow in convert_32s_C1P1
CVE-2016-9580 - LOW -  openjpeg2: Integer overflow in tiftoimage causes heap buffer overflow
CVE-2016-10506 - LOW -  openjpeg: Division by zero in functions opj_pi_next_cprl, opj_pi_next_pcrl, and opj_pi_next_rpcl in pi.c
CVE-2019-6988 - LOW -  openjpeg: DoS via memory exhaustion in opj_decompress
