CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2017-8354 - MEDIUM -  ImageMagick: Memory leak in the ReadBMPImage function
CVE-2017-8346 - MEDIUM -  ImageMagick: Memory leak in the ReadDCMImage function
CVE-2017-8357 - MEDIUM -  ImageMagick: Memory leak in the ReadEPTImage function
CVE-2017-8347 - MEDIUM -  ImageMagick: Memory leak in the ReadEXRImage function
CVE-2017-8350 - MEDIUM -  ImageMagick: Memory leak in the ReadJNGImage function
CVE-2017-8348 - MEDIUM -  ImageMagick: Memory leak in the ReadMATImage function
CVE-2017-8345 - MEDIUM -  ImageMagick: Memory leak in the ReadMNGImage function
CVE-2017-8355 - MEDIUM -  ImageMagick: Memory leak in the ReadMTVImage function
CVE-2017-8351 - MEDIUM -  ImageMagick: Memory leak in the ReadPCDImage function
CVE-2017-8344 - MEDIUM -  ImageMagick: Memory leak in the ReadPCXImage function
CVE-2017-9439 - MEDIUM -  ImageMagick: Memory leak in the ReadPDBImage function
CVE-2017-8353 - MEDIUM -  ImageMagick: Memory leak in the ReadPICTImage function
CVE-2017-9440 - MEDIUM -  ImageMagick: Memory leak in the ReadPSDChannel function
CVE-2017-8349 - MEDIUM -  ImageMagick: Memory leak in the ReadSFWImage function
CVE-2017-8356 - MEDIUM -  ImageMagick: Memory leak in the ReadSUNImage function
CVE-2017-8352 - MEDIUM -  ImageMagick: Memory leak in the ReadXWDImage function
CVE-2017-13658 - MEDIUM -  ImageMagick: Missing NULL check in the ReadMATImage function
CVE-2017-9141 - MEDIUM -  ImageMagick: Missing checks in the ReadDDSImage function
CVE-2017-9142 - MEDIUM -  ImageMagick: Missing checks in the ReadOneJNGImage function
CVE-2016-7799 - MEDIUM -  ImageMagick: Mogrify buffer over-read in profile.c
CVE-2016-7906 - MEDIUM -  ImageMagick: Mogrify heap-use-after-free in attribute.c
CVE-2017-14060 - MEDIUM -  ImageMagick: NULL pointer dereference in ReadCUTImage function
CVE-2017-14505 - MEDIUM -  ImageMagick: Null pointer dereference in DrawGetStrokeDashArray function in wand/drawing-wand.c
CVE-2016-10070 - MEDIUM -  ImageMagick: Out-of-bounds read in mat.c
CVE-2016-10071 - MEDIUM -  ImageMagick: Out-of-bounds read in mat.c
CVE-2018-16645 - MEDIUM -  ImageMagick: Out-of-memory ReadBMPImage of coders/bmp.c and ReadDIBImage of codes/dib.c
CVE-2017-12674 - MEDIUM -  ImageMagick: Resource exhaustion in the function ReadPDBImage
CVE-2017-14989 - MEDIUM -  ImageMagick: Use-after-free in RendererFreetype
CVE-2017-12431 - MEDIUM -  ImageMagick: User-after-free in ReadWMFImage in coders/wmf.c
CVE-2019-11470 - MEDIUM -  ImageMagick: denial of service in cineon parsing component
CVE-2017-17914 - MEDIUM -  ImageMagick: denial of service in the function ReadOnePNGImage in coders/png.c
CVE-2019-14981 - MEDIUM -  ImageMagick: division by zero in MeanShiftImage in MagickCore/feature.c
CVE-2017-13134 - MEDIUM -  ImageMagick: heap-based buffer over-read in SFWScan function in coders/sfw.c
CVE-2020-25664 - MEDIUM -  ImageMagick: heap-based buffer overflow in PopShortPixel in MagickCore/quantum-private.h
CVE-2020-25674 - MEDIUM -  ImageMagick: heap-based buffer overflow in WriteOnePNGImage in coders/png.c
CVE-2020-25665 - MEDIUM -  ImageMagick: heap-based buffer overflow in WritePALMImage in coders/palm.c
CVE-2022-1115 - MEDIUM -  ImageMagick: heap-buffer-overflow in PushShortPixel of quantum-private.h
CVE-2018-16644 - MEDIUM -  ImageMagick: improper check for length in ReadDCMImage of coders/dcm.c and ReadPICTImage of coders/pict.c
CVE-2017-18273 - MEDIUM -  ImageMagick: infinite loop ReadTXTImage  in function in coders/txt.c
CVE-2017-18271 - MEDIUM -  ImageMagick: infinite loop in ReadMIFFImage function in coders/miff.c
CVE-2018-16643 - MEDIUM -  ImageMagick: missing check for fputc function in multiple files
CVE-2019-15139 - MEDIUM -  ImageMagick: out-of-bounds read in ReadXWDImage in coders/xwd.c
CVE-2018-16642 - MEDIUM -  ImageMagick: out-of-bounds write in InsertRow function in coders/cut.c
CVE-2020-25676 - MEDIUM -  ImageMagick: outside the range of representable values of type 'long' and integer overflow at MagickCore/pixel.c and MagickCore/cache.c
CVE-2021-39212 - MEDIUM -  ImageMagick: possible read or write in postscript files
CVE-2020-2732 - MEDIUM -  Kernel: kvm: nVMX: L2 guest may trick the L0 hypervisor to access sensitive L1 resources
CVE-2020-12888 - MEDIUM -  Kernel: vfio: access to disabled MMIO space of some devices may lead to DoS scenario
CVE-2021-3598 - MEDIUM -  OpenEXR: Heap buffer overflow in Imf_3_1::CharPtrIO::readChars
CVE-2021-3605 - MEDIUM -  OpenEXR: Heap buffer overflow in the rleUncompress function
CVE-2021-3477 - MEDIUM -  OpenEXR: Heap-buffer-overflow in Imf_2_5::DeepTiledInputFile::readPixelSampleCounts
CVE-2021-23215 - MEDIUM -  OpenEXR: Integer-overflow in Imf_2_5::DwaCompressor::initializeBuffers
CVE-2021-26260 - MEDIUM -  OpenEXR: Integer-overflow in Imf_2_5::DwaCompressor::initializeBuffers
CVE-2021-3475 - MEDIUM -  OpenEXR: Integer-overflow in Imf_2_5::calculateNumTiles
CVE-2017-9112 - MEDIUM -  OpenEXR: Out-of-bounds read in the getBits function
CVE-2017-9110 - MEDIUM -  OpenEXR: Out-of-bounds read in the hufDecode function
CVE-2017-9116 - MEDIUM -  OpenEXR: Out-of-bounds read in the uncompress function
CVE-2021-3479 - MEDIUM -  OpenEXR: Out-of-memory caused by allocation of a very large buffer
CVE-2021-3478 - MEDIUM -  OpenEXR: Out-of-memory in ScanLineInputFile
CVE-2021-3474 - MEDIUM -  OpenEXR: Undefined-shift in Imf_2_5::FastHufDecoder::FastHufDecoder
CVE-2021-3476 - MEDIUM -  OpenEXR: Undefined-shift in Imf_2_5::unpack14
CVE-2021-45942 - MEDIUM -  OpenEXR: heap-based buffer overflow in Imf_3_1:LineCompositeTask:execute
CVE-2020-11761 - MEDIUM -  OpenEXR: out-of-bounds read during Huffman uncompression
CVE-2020-11760 - MEDIUM -  OpenEXR: out-of-bounds read during RLE uncompression in rleUncompress function in ImfRle.cpp
CVE-2020-11764 - MEDIUM -  OpenEXR: out-of-bounds write in copyIntoFrameBuffer function in ImfMisc.cpp
CVE-2020-11763 - MEDIUM -  OpenEXR: std::vector out-of-bounds read and write in ImfTileOffsets.cpp
CVE-2018-0495 - MEDIUM -  ROHNP: Key Extraction Side Channel in Multiple Crypto Libraries
GHSA-xxx9-3xcr-gjj3 - MEDIUM -  XML Injection in Xerces Java affects Nokogiri
CVE-2017-6965 - MEDIUM -  binutils: Heap-based buffer overflow in target_specific_reloc_handling in readelf
CVE-2017-7224 - MEDIUM -  binutils: Invalid write in find_nearest_line function
CVE-2017-14974 - MEDIUM -  binutils: NULL pointer dereference in the *_get_synthetic_symtab functions
CVE-2017-7299 - MEDIUM -  binutils: Out-of-bounds read in bfd_elf_final_link function
CVE-2017-12967 - MEDIUM -  binutils: Stack-based buffer over-read in getsym function in tekhex.c
CVE-2017-9954 - MEDIUM -  binutils: stack-based buffer over-read in getvalue function
CVE-2021-3672 - MEDIUM -  c-ares: Missing input validation of host names may lead to domain hijacking
CVE-2016-9082 - MEDIUM -  cairo: Out of bounds read in read_png/write_png in cairo-png.c
CVE-2017-15422 - MEDIUM -  chromium-browser: integer overflow in icu
CVE-2021-4122 - MEDIUM -  cryptsetup: disable encryption via header rewrite
CVE-2022-30115 - MEDIUM -  curl: HSTS bypass via trailing dot
CVE-2022-27779 - MEDIUM -  curl: cookie for trailing dot TLD
CVE-2022-27778 - MEDIUM -  curl: removes wrong file on error
CVE-2019-5094 - MEDIUM -  e2fsprogs: Crafted ext4 partition leads to out-of-bounds write
CVE-2019-8905 - MEDIUM -  file: stack-based buffer over-read in do_core_note in readelf.c
CVE-2015-9382 - MEDIUM -  freetype: mishandling ps_parser_skip_PS_token in an FT_New_Memory_Face operation in skip_comment, psaux/psobjs.c, leads to a buffer over-read
CVE-2017-11671 - MEDIUM -  gcc: GCC generates incorrect code for RDRAND/RDSEED intrinsics
CVE-2015-5276 - MEDIUM -  gcc: Predictable randomness from std::random_device
CVE-2016-9317 - MEDIUM -  gd: Missing check for oversized images in gdImageCreate()
CVE-2016-6906 - MEDIUM -  gd: Out-of-bounds read in read_image_tga function
CVE-2017-6314 - MEDIUM -  gdk-pixbuf: Infinite loop in io-tiff.c
CVE-2021-3998 - MEDIUM -  glibc: Unexpected return value from realpath() could leak data based on the application
CVE-2017-12133 - MEDIUM -  glibc: Use-after-free read access in clntudp_call in sunrpc
CVE-2018-10846 - MEDIUM -  gnutls: "Just in Time" PRIME + PROBE cache-based side channel attack can lead to plaintext recovery
CVE-2018-10844 - MEDIUM -  gnutls: HMAC-SHA-256 vulnerable to Lucky thirteen attack due to not enough dummy function calls
CVE-2018-10845 - MEDIUM -  gnutls: HMAC-SHA-384 vulnerable to Lucky thirteen attack due to use of wrong constant
CVE-2022-23960 - MEDIUM -  hw: cpu: arm64: Spectre-BHB
CVE-2022-0002 - MEDIUM -  hw: cpu: intel: Intra-Mode BTI
CVE-2019-12974 - MEDIUM -  imagemagick: null-pointer dereference in function ReadPANGOImage in coders/pango.c and ReadVIDImage in coders/vid.c causing denial of service
CVE-2021-4219 - MEDIUM -  imagemagick: remote DoS in MagicCore/draw.c via crafted SVG file
CVE-2021-3443 - MEDIUM -  jasper: NULL pointer dereference in jp2_decode() in jp2_dec.c
CVE-2021-3467 - MEDIUM -  jasper: NULL pointer dereference in jp2_decode() in jp2_dec.c
CVE-2015-5203 - MEDIUM -  jasper: integer overflow in jas_image_cmpt_create()
CVE-2016-8882 - MEDIUM -  jasper: uninitialized tile->pi pointer use in JPC decoder
CVE-2016-9591 - MEDIUM -  jasper: use-after-free / double-free in JPC encoder
CVE-2015-5221 - MEDIUM -  jasper: use-after-free and double-free flaws in mif_process_cmpt()
CVE-2022-1652 - MEDIUM -  kernel: A concurrency use-after-free in bad_flp_intr
CVE-2019-19066 - MEDIUM -  kernel: A memory leak in the bfad_im_get_stats() function in drivers/scsi/bfa/bfad_attr.c allows for a DoS
CVE-2019-19056 - MEDIUM -  kernel: A memory leak in the mwifiex_pcie_alloc_cmdrsp_buf() function in drivers/net/wireless/marvell/mwifiex/pcie.c allows to cause DoS
CVE-2022-1651 - MEDIUM -  kernel: A memory leak problem in acrn_dev_ioctl()
CVE-2022-1195 - MEDIUM -  kernel: A possible race condition (use-after-free) in drivers/net/hamradio/6pack ( mkiss.c) after unregister_netdev
CVE-2022-0644 - MEDIUM -  kernel: Assertion failure can happen if users trigger kernel_read_file_from_fd()
CVE-2021-34556 - MEDIUM -  kernel: BPF program can obtain sensitive information from kernel memory via a speculative store bypass side-channel attack because of the possibility of uninitialized memory locations on the BPF stack
CVE-2021-35477 - MEDIUM -  kernel: BPF program can obtain sensitive information from kernel memory via a speculative store bypass side-channel attack because the technique used by the BPF verifier to manage speculation is unreliable
CVE-2020-10769 - MEDIUM -  kernel: Buffer over-read in crypto_authenc_extractkeys() when a payload longer than 4 bytes is not aligned.
CVE-2021-28972 - MEDIUM -  kernel: Buffer overflow in hotplug/rpadlpar_sysfs.c
CVE-2017-16649 - MEDIUM -  kernel: Divide-by-zero in drivers/net/usb/cdc_ether.c
CVE-2017-16650 - MEDIUM -  kernel: Divide-by-zero in drivers/net/usb/qmi_wwan.c
CVE-2017-18360 - MEDIUM -  kernel: Division by zero in change_port_settings in drivers/usb/serial/io_ti.c resulting in a denial of service
CVE-2021-28951 - MEDIUM -  kernel: DoS because of deadlock in fs/io_uring.c
CVE-2021-29264 - MEDIUM -  kernel: DoS due to negative fragment size calculation in drivers/net/ethernet/freescale/gianfar.c
CVE-2021-3764 - MEDIUM -  kernel: DoS in ccp_run_aes_gcm_cmd() function
CVE-2022-0322 - MEDIUM -  kernel: DoS in sctp_addto_chunk in net/sctp/sm_make_chunk.c
CVE-2019-3459 - MEDIUM -  kernel: Heap address information leak while using L2CAP_GET_CONF_OPT
CVE-2019-3460 - MEDIUM -  kernel: Heap address information leak while using L2CAP_PARSE_CONF_RSP
CVE-2021-4023 - MEDIUM -  kernel: Improper IO-uring request cancellation operation allows local users to cause a crash
CVE-2021-0129 - MEDIUM -  kernel: Improper access control in BlueZ may allow information disclosure vulnerability.
CVE-2020-12363 - MEDIUM -  kernel: Improper input validation in some Intel(R) Graphics Drivers
CVE-2021-33098 - MEDIUM -  kernel: Improper input validation in the Intel(R) Ethernet ixgbe driver may allow an authenticated user to potentially enable DoS via local access
CVE-2017-16913 - MEDIUM -  kernel: Improper validation in usbip/stub_rx.c:stub_recv_cmd_submit() allows for denial of service via crafted USB over IP CMD_SUBMIT packet
CVE-2021-0605 - MEDIUM -  kernel: In pfkey_dump() dplen and splen can both be specified to access the xfrm_address_t structure out of bounds
CVE-2017-15299 - MEDIUM -  kernel: Incorrect updates of uninstantiated keys crash the kernel
CVE-2020-10768 - MEDIUM -  kernel: Indirect branch speculation can be enabled after it was force-disabled by the PR_SPEC_FORCE_DISABLE prctl command.
CVE-2018-1000204 - MEDIUM -  kernel: Infoleak caused by incorrect handling of the SG_IO ioctl
CVE-2018-7754 - MEDIUM -  kernel: Information Exposure in aoedisk_debugfs_show function in drivers/block/aoe/aoeblk.c
CVE-2018-5995 - MEDIUM -  kernel: Information Exposure through dmesg data from a "pages/cpu" printk call
CVE-2018-5953 - MEDIUM -  kernel: Information Exposure through dmesg data from a "software IO TLB" printk call
CVE-2018-7755 - MEDIUM -  kernel: Information exposure in fd_locked_ioctl function in drivers/block/floppy.c
CVE-2018-16658 - MEDIUM -  kernel: Information leak in cdrom_ioctl_drive_status
CVE-2018-18710 - MEDIUM -  kernel: Information leak in cdrom_ioctl_select_disc in drivers/cdrom/cdrom.c
CVE-2017-18208 - MEDIUM -  kernel: Inifinite loop vulnerability in mm/madvise.c:madvise_willneed() function allows local denial of service
CVE-2020-8694 - MEDIUM -  kernel: Insufficient access control vulnerability in PowerCap Framework
CVE-2018-12896 - MEDIUM -  kernel: Integer overflow in kernel/time/posix-timers.c
CVE-2018-14612 - MEDIUM -  kernel: Invalid pointer dereference in btrfs_root_node() when mounting a crafted btrfs image
CVE-2018-14609 - MEDIUM -  kernel: Invalid pointer dereference in fs/btrfs/relocation.c:__del_reloc_root() when mounting crafted btrfs image
CVE-2021-4095 - MEDIUM -  kernel: KVM: NULL pointer dereference in kvm_dirty_ring_get() in virt/kvm/dirty_ring.c
CVE-2022-0171 - MEDIUM -  kernel: KVM: cache incoherence issue in SEV API may lead to kernel crash
CVE-2018-5750 - MEDIUM -  kernel: Kernel address information leak in drivers/acpi/sbshc.c:acpi_smbus_hc_add() function potentially allowing KASLR bypass
CVE-2022-0286 - MEDIUM -  kernel: Local denial of service in bond_ipsec_add_sa
CVE-2018-20511 - MEDIUM -  kernel: Memory address exposure in drivers/net/appletalk/ipddp.c:ipddp_ioctl() by users with CAP_NET_ADMIN
CVE-2018-7757 - MEDIUM -  kernel: Memory leak in the sas_smp_get_phy_events function in drivers/scsi/libsas/sas_expander.c
CVE-2019-19073 - MEDIUM -  kernel: Memory leaks in drivers/net/wireless/ath/ath9k/htc_hst.c in the Linux kernel (DOS)
CVE-2017-18232 - MEDIUM -  kernel: Mishandling mutex within libsas allowing local Denial of Service
CVE-2018-15594 - MEDIUM -  kernel: Mishandling of indirect calls weakens Spectre mitigation for paravirtual guests
CVE-2017-17449 - MEDIUM -  kernel: Missing namespace check in net/netlink/af_netlink.c allows for network monitors to observe systemwide activity
CVE-2022-0812 - MEDIUM -  kernel: NFS over RDMA random memory leakage
CVE-2017-12192 - MEDIUM -  kernel: NULL pointer dereference due to KEYCTL_READ on negative key
CVE-2017-15102 - MEDIUM -  kernel: NULL pointer dereference due to race condition in probe function of legousbtower driver
CVE-2019-19965 - MEDIUM -  kernel: NULL pointer dereference in drivers/scsi/libsas/sas_discover.c because of mishandling of port disconnection during discovery
CVE-2018-1092 - MEDIUM -  kernel: NULL pointer dereference in ext4/mballoc.c:ext4_process_freed_data() when mounting crafted ext4 image
CVE-2017-16537 - MEDIUM -  kernel: NULL pointer dereference in imon_probe function in drivers/media/rc/imon.c
CVE-2021-3659 - MEDIUM -  kernel: NULL pointer dereference in llsec_key_alloc() in net/mac802154/llsec.c
CVE-2020-35499 - MEDIUM -  kernel: NULL pointer dereference in sco_sock_getsockopt function
CVE-2020-15437 - MEDIUM -  kernel: NULL pointer dereference in serial8250_isa_init_ports function in drivers/tty/serial/8250/8250_core.c
CVE-2020-25639 - MEDIUM -  kernel: NULL pointer dereference via nouveau ioctl can lead to DoS
CVE-2020-35513 - MEDIUM -  kernel: Nfsd failure to clear umask after processing an open or create
CVE-2022-1199 - MEDIUM -  kernel: Null pointer dereference and use after free in ax25_release()
CVE-2022-1205 - MEDIUM -  kernel: Null pointer dereference and use after free in net/ax25/ax25_timer.c
CVE-2017-12193 - MEDIUM -  kernel: Null pointer dereference due to incorrect node-splitting in assoc_array implementation
CVE-2017-16536 - MEDIUM -  kernel: Null pointer dereference in cx231xx_usb_probe function in drivers/media/usb/cx231xx/cx231xx-cards.c
CVE-2019-20054 - MEDIUM -  kernel: Null pointer dereference in drop_sysctl_table() in fs/proc/proc_sysctl.c
CVE-2018-1066 - MEDIUM -  kernel: Null pointer dereference in fs/cifs/cifsencrypt.c:setup_ntlmv2_rsp() when empty TargetInfo is returned in NTLMSSP setup negotiation response allowing to crash client's kernel
CVE-2017-18241 - MEDIUM -  kernel: Null pointer dereference in fs/f2fs/segment.c via mounting fs with noflush_merge option allows local denial of service
CVE-2017-18216 - MEDIUM -  kernel: Null pointer dereference in fs/ocfs2/cluster/nodemanager.c allows local users to cause denial of service
CVE-2017-16532 - MEDIUM -  kernel: Null pointer dereference in get_endpoints function in drivers/usb/misc/usbtest.c
CVE-2022-1263 - MEDIUM -  kernel: Null pointer dereference in kvm_dirty_ring_push in virt/kvm/dirty_ring.c
CVE-2018-7492 - MEDIUM -  kernel: Null pointer dereference in net/rds/rdma.c:__rds_rdma_map() allowing local attackers to cause denial-of-service
CVE-2020-12364 - MEDIUM -  kernel: Null pointer dereference in some Intel(R) Graphics Drivers
CVE-2022-0617 - MEDIUM -  kernel: Null pointer dereference in udf_expand_file_adinicbdue() during writeback
CVE-2019-9456 - MEDIUM -  kernel: OOB write due to missing bounds check leads to local privilege escalation
CVE-2017-2618 - MEDIUM -  kernel: Off-by-one error in selinux_setprocattr (/proc/self/attr/fscreate)
CVE-2022-0400 - MEDIUM -  kernel: Out of bounds read in the smc protocol stack
CVE-2018-14614 - MEDIUM -  kernel: Out-of-bounds access in fs/f2fs/segment.c:__remove_dirty_segment() when mounting a crafted f2fs image
CVE-2017-16643 - MEDIUM -  kernel: Out-of-bounds read in drivers/input/tablet/gtco.c
CVE-2017-16912 - MEDIUM -  kernel: Out-of-bounds read in usbip/stub_rx.c:get_pipe() allows attackers to cause a denial of service via crafted USB over IP packet
CVE-2018-1068 - MEDIUM -  kernel: Out-of-bounds write via userland offsets in ebt_entry struct in netfilter/ebtables.c
CVE-2017-18221 - MEDIUM -  kernel: Race condition in __munlock_pagevec function in mm/mlock.c
CVE-2017-18203 - MEDIUM -  kernel: Race condition in drivers/md/dm.c:dm_get_from_kobject() allows local users to cause a denial of service
CVE-2018-7995 - MEDIUM -  kernel: Race condition in the store_int_with_restart() function in cpu/mcheck/mce.c
CVE-2021-3714 - MEDIUM -  kernel: Remote Page Deduplication Attacks
CVE-2019-3874 - MEDIUM -  kernel: SCTP socket buffer memory leak leading to denial of service
CVE-2020-10751 - MEDIUM -  kernel: SELinux netlink permission check bypass
CVE-2021-28971 - MEDIUM -  kernel: System crash in intel_pmu_drain_pebs_nhm in arch/x86/events/intel/ds.c
CVE-2017-17558 - MEDIUM -  kernel: Unallocated memory access by malicious USB device via bNumInterfaces overflow
CVE-2020-24504 - MEDIUM -  kernel: Uncontrolled resource consumption in some Intel(R) Ethernet E810 Adapter drivers
CVE-2018-10087 - MEDIUM -  kernel: Undefined behavior in kernel/exit.c:kernel_wait4() function allows local denial of service
CVE-2018-17972 - MEDIUM -  kernel: Unprivileged users able to inspect kernel stacks of arbitrary tasks
CVE-2022-1204 - MEDIUM -  kernel: Use after free in net/ax25/af_ax25.c
CVE-2017-16527 - MEDIUM -  kernel: Use-after-free in snd_usb_mixer_interrupt
CVE-2018-14611 - MEDIUM -  kernel: Use-after-free in try_merge_free_space() when mounting crafted btrfs image
CVE-2017-16525 - MEDIUM -  kernel: Use-after-free in usb_serial_console_disconnect()
CVE-2018-1130 - MEDIUM -  kernel: a null pointer dereference in net/dccp/output.c:dccp_write_xmit() leads to a system crash
CVE-2021-3753 - MEDIUM -  kernel: a race out-of-bound read in vt
CVE-2022-0264 - MEDIUM -  kernel: address leakage in BPF atomic fetch
CVE-2021-4159 - MEDIUM -  kernel: another kernel ptr leak vulnerability via BPF in coerce_reg_to_size
CVE-2018-10021 - MEDIUM -  kernel: ata qc leak in drivers/scsi/libsas/sas_scsi_host.c allows local users to cause denial-of-service
CVE-2020-0404 - MEDIUM -  kernel: avoid cyclic entity chains due to malformed USB descriptors
CVE-2021-3411 - MEDIUM -  kernel: broken KRETPROBES reports corruption of .text section while running a FTRACE stress tester
CVE-2020-14314 - MEDIUM -  kernel: buffer uses out of index in ext3/4 filesystem
CVE-2018-16862 - MEDIUM -  kernel: cleancache: Infoleak of deleted files after reuse of old inodes
CVE-2022-1280 - MEDIUM -  kernel: concurrency use-after-free between drm_setmaster_ioctl and drm_mode_getresources
CVE-2021-3744 - MEDIUM -  kernel: crypto: ccp - fix resource leaks in ccp_run_aes_gcm_cmd()
CVE-2020-12771 - MEDIUM -  kernel: deadlock if a coalescing operation fails in btree_gc_coalesce function in drivers/md/bcache/btree.c
CVE-2019-3882 - MEDIUM -  kernel: denial of service vector through vfio DMA mappings
CVE-2018-7191 - MEDIUM -  kernel: denial of service via ioctl call in network tun handling
CVE-2017-15274 - MEDIUM -  kernel: dereferencing NULL payload with nonzero length
CVE-2020-14304 - MEDIUM -  kernel: ethtool when reading eeprom of device could lead to memory leak
CVE-2018-18690 - MEDIUM -  kernel: filesystem corruption due to an unchecked error condition during an xfs attribute change
CVE-2021-3635 - MEDIUM -  kernel: flowtable list del corruption with kernel BUG at lib/list_debug.c:50
CVE-2020-35508 - MEDIUM -  kernel: fork: fix copy_process(CLONE_PARENT) race with the exiting ->real_parent
CVE-2017-16538 - MEDIUM -  kernel: general protection fault in drivers/media/usb/dvb-usb-v2/lmedm04.c
CVE-2020-16120 - MEDIUM -  kernel: incorrect unprivileged overlayfs permission checking may lead to information disclosure
CVE-2019-3819 - MEDIUM -  kernel: infinite loop in drivers/hid/hid-debug.c:hid_debug_events_read()
CVE-2022-0382 - MEDIUM -  kernel: information leak due to uninitialized memory in __tipc_sendmsg() in net/tipc/socket.c
CVE-2022-0850 - MEDIUM -  kernel: information leak in copy_page_to_iter() in iov_iter.c
CVE-2021-33061 - MEDIUM -  kernel: insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may lead to DoS
CVE-2021-3428 - MEDIUM -  kernel: integer overflow in ext4_es_cache_extent
CVE-2020-8649 - MEDIUM -  kernel: invalid read location in vgacon_invert_region function in drivers/video/console/vgacon.c
CVE-2019-9444 - MEDIUM -  kernel: kernel pointer leak in sync debug fs driver leads to local information disclosure
CVE-2017-17741 - MEDIUM -  kernel: kvm: stack-based out-of-bounds read via vmcall instruction
CVE-2018-9517 - MEDIUM -  kernel: l2tp: Race condition between pppol2tp_session_create() and l2tp_eth_create()
CVE-2022-0480 - MEDIUM -  kernel: memcg does not limit the number of POSIX file locks allowing memory exhaustion
CVE-2020-15393 - MEDIUM -  kernel: memory leak in usbtest_disconnect function in drivers/usb/misc/usbtest.c
CVE-2017-12190 - MEDIUM -  kernel: memory leak when merging buffers in SCSI IO vectors
CVE-2020-14385 - MEDIUM -  kernel: metadata validator in XFS may cause an inode with a valid, user-creatable extended attribute to be flagged as corrupt
CVE-2021-43976 - MEDIUM -  kernel: mwifiex_usb_recv() in drivers/net/wireless/marvell/mwifiex/usb.c allows an attacker to cause DoS via crafted USB device
CVE-2019-20811 - MEDIUM -  kernel: net-sysfs: *_queue_add_kobject refcount issue
CVE-2020-25673 - MEDIUM -  kernel: non-blocking socket in llcp_sock_connect()
CVE-2019-15216 - MEDIUM -  kernel: null-pointer dereference in drivers/usb/misc/yurex.c driver
CVE-2015-9289 - MEDIUM -  kernel: out of bound read in DVB connexant driver.
CVE-2019-9245 - MEDIUM -  kernel: out of bounds read due to a missing bounds check leads to local information disclosure
CVE-2019-9445 - MEDIUM -  kernel: out of bounds read due to missing bounds check in F2FS driver leads to local information disclosure
CVE-2019-9453 - MEDIUM -  kernel: out of bounds read in F2FS touch driver leads to local information disclosure
CVE-2017-18551 - MEDIUM -  kernel: out of bounds write in function i2c_smbus_xfer_emulated in drivers/i2c/i2c-core-smbus.c
CVE-2019-9454 - MEDIUM -  kernel: out of bounds write in i2c driver leads to local escalation of privilege
CVE-2021-0941 - MEDIUM -  kernel: out-of-bounds read in bpf_skb_change_head() of filter.c due to a use-after-free
CVE-2017-16531 - MEDIUM -  kernel: out-of-bounds read in drivers/usb/core/config.c
CVE-2020-8647 - MEDIUM -  kernel: out-of-bounds read in in vc_do_resize function in drivers/tty/vt/vt.c
CVE-2022-1508 - MEDIUM -  kernel: out-of-bounds read in iov_iter_revert() in lib/iov_iter.c
CVE-2017-16529 - MEDIUM -  kernel: out-of-bounds read in snd_usb_create_streams
CVE-2017-16535 - MEDIUM -  kernel: out-of-bounds read in usb_get_bos_descriptor function in drivers/usb/core/config.c
CVE-2017-16533 - MEDIUM -  kernel: out-of-bounds read in usbhid_parse function in drivers/hid/usbhid/hid-core.c
CVE-2021-0935 - MEDIUM -  kernel: out-of-bounds write due to a use-after-free in ip6_xmit() in ip6_output.c
CVE-2021-43975 - MEDIUM -  kernel: out-of-bounds write in hw_atl_utils_fw_rpc_wait() in drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_utils.c
CVE-2020-11565 - MEDIUM -  kernel: out-of-bounds write in mpol_parse_str function in mm/mempolicy.c
CVE-2021-3732 - MEDIUM -  kernel: overlayfs: Mounting overlayfs inside an unprivileged user namespace can reveal files
CVE-2019-3901 - MEDIUM -  kernel: perf_event_open() and execve() race in setuid programs allows a data leak
CVE-2021-45402 - MEDIUM -  kernel: pointer leak in check_alu_op() of kernel/bpf/verifier.c
CVE-2021-39648 - MEDIUM -  kernel: possible disclosure of memory due to a race condition in gadget_dev_desc_UDC_show() of configfs.c
CVE-2021-4002 - MEDIUM -  kernel: possible leak or coruption of data residing on hugetlbfs
CVE-2020-0431 - MEDIUM -  kernel: possible out of bounds write in kbd_keycode of keyboard.c
CVE-2020-0305 - MEDIUM -  kernel: possible use-after-free due to a race condition in cdev_get of char_dev.c
CVE-2018-20509 - MEDIUM -  kernel: print_binder_ref_olocked function in drivers/android/binder.c leads to information disclosure
CVE-2018-20510 - MEDIUM -  kernel: print_binder_transaction_ilocked() in drivers/android/binder.c leads to information disclosure
CVE-2016-10741 - MEDIUM -  kernel: race condition between direct and memory-mapped I/O in fs/xfs/xfs_aops.c
CVE-2021-28964 - MEDIUM -  kernel: race condition in get_old_root function in fs/btrfs/ctree.c because of a lack of locking on an extent buffer before a cloning operation
CVE-2021-4001 - MEDIUM -  kernel: race condition when the EBPF map is frozen
CVE-2021-3669 - MEDIUM -  kernel: reading /proc/sysvipc/shm does not scale with large shared memory segment counts
CVE-2021-45095 - MEDIUM -  kernel: refcount leak in pep_sock_accept() in net/phonet/pep.c
CVE-2021-3772 - MEDIUM -  kernel: sctp: Invalid chunks may be used to remotely remove existing associations
