CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2020-16166 - LOW -  kernel: information exposure in drivers/char/random.c and kernel/time/timer.c
CVE-2019-19533 - LOW -  kernel: information leak bug caused  by a malicious USB device in the drivers/media/usb/ttusb-dec/ttusb_dec.c
CVE-2019-19534 - LOW -  kernel: information leak bug caused by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_core.c driver
CVE-2021-45486 - LOW -  kernel: information leak in the IPv4 implementation
CVE-2019-10142 - LOW -  kernel: integer overflow in ioctl handling of fsl hypervisor
CVE-2010-4563 - LOW -  kernel: ipv6: sniffer detection
CVE-2019-9455 - LOW -  kernel: kernel pointer leak due to WARN_ON statement in video driver leads to local information disclosure
CVE-2019-12380 - LOW -  kernel: memory allocation failure in the efi subsystem leads to denial of service
CVE-2019-18808 - LOW -  kernel: memory leak in ccp_run_sha_cmd() function in drivers/crypto/ccp/ccp-ops.c
CVE-2019-18806 - LOW -  kernel: memory leak in ql_alloc_large_buffers() function in drivers/net/ethernet/qlogic/qla3xxx.c
CVE-2019-19075 - LOW -  kernel: memory leak in the ca8210_probe() function in drivers/net/ieee802154/ca8210.c leads to DoS
CVE-2018-20669 - LOW -  kernel: missing access_ok() checks in i915_gem_execbuffer2_ioctl() results in priviledge escalation
CVE-2021-3655 - LOW -  kernel: missing size validations on inbound SCTP packets
CVE-2008-2544 - LOW -  kernel: mounting proc readonly on a different mount point silently mounts it rw if the /proc mount is rw
CVE-2021-38209 - LOW -  kernel: net/netfilter/nf_conntrack_standalone.c allows observation of changes in any net namespace because these changes are leaked into all other net namespaces
CVE-2022-24448 - LOW -  kernel: nfs_atomic_open() returns uninitialized data instead of ENOTDIR
CVE-2019-12614 - LOW -  kernel: null pointer dereference in dlpar_parse_cc_property in arch/powerrc/platforms/pseries/dlpar.c causing denial of service
CVE-2019-16229 - LOW -  kernel: null pointer dereference in drivers/gpu/drm/amd/amdkfd/kfd_interrupt.c
CVE-2019-16230 - LOW -  kernel: null pointer dereference in drivers/gpu/drm/radeon/radeon_display.c
CVE-2019-16234 - LOW -  kernel: null pointer dereference in drivers/net/wireless/intel/iwlwifi/pcie/trans.c
CVE-2019-16233 - LOW -  kernel: null pointer dereference in drivers/scsi/qla2xxx/qla_os.c
CVE-2019-12615 - LOW -  kernel: null pointer dereference in get_vdev_port_node_info in arch /sparc/kernel/mdesc.c
CVE-2019-12455 - LOW -  kernel: null pointer dereference in sunxi_divs_clk_setup in drivers/clk/sunxi/clk-sunxi.c causing denial of service
CVE-2019-16231 - LOW -  kernel: null-pointer dereference in drivers/net/fjes/fjes_main.c
CVE-2019-16232 - LOW -  kernel: null-pointer dereference in drivers/net/wireless/marvell/libertas/if_sdio.c
CVE-2022-1516 - LOW -  kernel: null-ptr-deref caused by x25_disconnect
CVE-2021-32078 - LOW -  kernel: out-of-bounds read in arch/arm/mach-footbridge/personal-pci.c due to improper input validation
CVE-2020-0432 - LOW -  kernel: possible out of bounds write in skb_to_mamac of networking.c
CVE-2019-17054 - LOW -  kernel: privilege escalation in atalk_create in net/appletalk/ddp.c in the AF_APPLETALK network module
CVE-2019-11191 - LOW -  kernel: race condition in load_aout_binary() allows local users to bypass ASLR on setuid a.out programs
CVE-2007-3719 - LOW -  kernel: secretly Monopolizing the CPU Without Superuser Privileges
CVE-2019-11884 - LOW -  kernel: sensitive information disclosure from kernel stack memory via HIDPCONNADD command
CVE-2020-29374 - LOW -  kernel: the get_user_pages implementation when used for a copy-on-write page does not properly consider the semantics of read operations and therefore can grant unintended read access
CVE-2019-12378 - LOW -  kernel: unchecked kmalloc of new_ra in ip6_ra_control leads to denial of service
CVE-2019-12381 - LOW -  kernel: unchecked kmalloc of new_ra in ip_ra_control leads to denial of service
CVE-2019-12382 - LOW -  kernel: unchecked kstrdup of fwstr in drm_load_edid_firmware leads to denial of service
CVE-2019-17056 - LOW -  kernel: unprivileged access to llcp_sock_create in net/nfc/llcp_sock.c in the AF_NFC socket type.
CVE-2019-17053 - LOW -  kernel: unprivileged users able to create RAW sockets in AF_IEEE802154 network protocol
CVE-2019-17055 - LOW -  kernel: unprivileged users able to create RAW sockets in AF_ISDN network protocol
CVE-2019-17052 - LOW -  kernel: unprivileged users able to create RAW sockets in the the AF_AX25 network protocol.
CVE-2021-0929 - LOW -  kernel: use-after-free in ion_dma_buf_end_cpu_access and related functions in ion.c
CVE-2020-27820 - LOW -  kernel: use-after-free in nouveau kernel module
CVE-2010-5321 - LOW -  kernel: v4l: videobuf: hotfix a bug on multiple calls to mmap()
CVE-2020-24588 - LOW -  kernel: wifi frame payload being parsed incorrectly as an L2 frame
CVE-2016-8660 - LOW -  kernel: xfs: local DoS due to a page lock order bug in the XFS seek hole/data implementation
CVE-2017-11462 - LOW -  krb5: Automatic sec context deletion could lead to double-free
CVE-2017-15088 - LOW -  krb5: Buffer overflow in get_matching_data()
CVE-2018-5730 - LOW -  krb5: DN container check bypass by supplying special crafted data
CVE-2018-5709 - LOW -  krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c
CVE-2018-6829 - LOW -  libgcrypt: ElGamal implementation doesn't have semantic security due to incorrectly encoded plaintexts possibly allowing to obtain sensitive information
CVE-2018-20673 - LOW -  libiberty: Integer overflow in demangle_template() function
CVE-2018-20712 - LOW -  libiberty: heap-based buffer over-read in d_expression_1
CVE-2017-15232 - LOW -  libjpeg-turbo: NULL pointer dereference in jdpostct.c and jquant1.c
CVE-2020-17541 - LOW -  libjpeg-turbo: Stack-based buffer overflow in the "transform" component
CVE-2019-2201 - LOW -  libjpeg-turbo: several integer overflows and subsequent segfaults when attempting to compress/decompress gigapixel images
CVE-2018-11813 - LOW -  libjpeg: "cjpeg" utility large loop because read_pixel in rdtarga.c mishandles EOF
CVE-2018-14048 - LOW -  libpng: Segmentation fault in png.c:png_free_data function causing denial of service
CVE-2018-14550 - LOW -  libpng: Stack-based buffer overflow in contrib/pngminus/pnm2png.c:get_token() potentially leading to arbitrary code execution
CVE-2021-4214 - LOW -  libpng: hardcoded value leads to heap-overflow
CVE-2019-6129 - LOW -  libpng: memory leak of png_info struct in pngcp.c
CVE-2021-36087 - LOW -  libsepol: heap-based buffer overflow in ebitmap_match_any()
CVE-2021-36084 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36085 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36086 - LOW -  libsepol: use-after-free in cil_reset_classpermission()
CVE-2018-1000654 - LOW -  libtasn1: Infinite loop in _asn1_expand_object_id(ptree) leads to memory exhaustion
CVE-2019-17543 - LOW -  lz4: heap-based buffer overflow in LZ4_write32
CVE-2008-1688 - LOW -  m4: code execution via -F argument
CVE-2008-1687 - LOW -  m4: unquoted output of maketemp and mkstemp
CVE-2018-19211 - LOW -  ncurses: Null pointer dereference at function _nc_parse_entry in parse_entry.c
CVE-2021-39537 - LOW -  ncurses: heap-based buffer overflow in _nc_captoinfo() in captoinfo.c
CVE-2019-17594 - LOW -  ncurses: heap-based buffer overflow in the _nc_find_entry function in tinfo/comp_hash.c
CVE-2019-17595 - LOW -  ncurses: heap-based buffer overflow in the fmt_entry function in tinfo/comp_hash.c
CVE-2003-1307 - LOW -  null
CVE-2019-13565 - LOW -  openldap: ACL restrictions bypass due to sasl_ssf value being set permanently
CVE-2020-15719 - LOW -  openldap: Certificate validation incorrectly matches name against CN-ID
CVE-2019-13057 - LOW -  openldap: Information disclosure issue in slapd component
CVE-2017-14159 - LOW -  openldap: Privilege escalation via PID file manipulation
CVE-2017-17740 - LOW -  openldap: contrib/slapd-modules/nops/nops.c attempts to free stack buffer allowing remote attackers to cause a denial of service
CVE-2015-3276 - LOW -  openldap: incorrect multi-keyword mode cipherstring parsing
CVE-2021-3601 - LOW -  openssl: Certificate with CA:FALSE is accepted as valid CA cert
CVE-2020-1968 - LOW -  openssl: Information exposure when DH secret are reused across multiple TLS connections
CVE-2010-0928 - LOW -  openssl: RSA authentication weakness
CVE-2019-1563 - LOW -  openssl: information disclosure in PKCS7_dataDecode and CMS_decrypt_set1_pkey
CVE-2018-6952 - LOW -  patch: Double free of memory in pch.c:another_hunk() causes a crash
CVE-2021-45261 - LOW -  patch: Invalid Pointer via another_hunk function
CVE-2018-6951 - LOW -  patch: NULL pointer dereference in pch.c:intuit_diff_type() causes a crash
CVE-2016-10713 - LOW -  patch: Out-of-bounds access in pch_write_line function in pch.c
CVE-2010-4651 - LOW -  patch: directory traversal flaw allows for arbitrary file creation
CVE-2019-20838 - LOW -  pcre: Buffer over-read in JIT when UTF is disabled and \X or \R has fixed quantifier greater than 1
CVE-2017-11164 - LOW -  pcre: OP_KETRMAX feature in the match function in pcre_exec.c
CVE-2017-16231 - LOW -  pcre: self-recursive call in match() in pcre_exec.c leads to denial of service
CVE-2017-7245 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2017-7246 - LOW -  pcre: stack-based buffer overflow write in pcre32_copy_substring
CVE-2011-4116 - LOW -  perl: File::Temp insecure temporary file handling
CVE-2019-9193 - LOW -  postgresql: Command injection via "COPY TO/FROM PROGRAM" function
CVE-2018-1121 - LOW -  procps-ng, procps: process hiding through race condition enumerating /proc
CVE-2018-21232 - LOW -  re2c: uncontrolled recursion that causes stack consumption in find_fixed_tags
CVE-2004-0971 - LOW -  security flaw
CVE-2013-4235 - LOW -  shadow-utils: TOCTOU race conditions by copying and removing directory trees
CVE-2019-19882 - LOW -  shadow-utils: local users can obtain root access because setuid programs are misconfigured
CVE-2018-7169 - LOW -  shadow-utils: newgidmap allows unprivileged user to drop supplementary groups potentially allowing privilege escalation
CVE-2017-13685 - LOW -  sqlite: Local DoS via dump_callback function
CVE-2020-11656 - LOW -  sqlite: use-after-free in the ALTER TABLE implementation
CVE-2020-13529 - LOW -  systemd: DHCP FORCERENEW authentication not implemented can cause a system running the DHCP client to have its network reconfigured
CVE-2018-6954 - LOW -  systemd: Mishandled symlinks in systemd-tmpfiles allows local users to obtain ownership of arbitrary files
CVE-2020-13776 - LOW -  systemd: Mishandles numerical usernames beginning with decimal digits or 0x followed by hexadecimal digits
CVE-2013-4392 - LOW -  systemd: TOCTOU race condition when updating file permissions and SELinux security contexts
CVE-2017-18078 - LOW -  systemd: Unsafe handling of hard links allowing privilege escalation
CVE-2017-1000082 - LOW -  systemd: fails to parse usernames that start with digits
CVE-2018-16888 - LOW -  systemd: kills privileged process if unprivileged PIDFile was tampered
CVE-2019-20386 - LOW -  systemd: memory leak in button_open() in login/logind-button.c when udev events are received
CVE-2019-3815 - LOW -  systemd: memory leak in journald-server.c introduced by fix for CVE-2018-16864
CVE-2018-16866 - LOW -  systemd: out-of-bounds read when parsing a crafted syslog message
CVE-2021-20193 - LOW -  tar: Memory leak in read_header() in list.c
CVE-2005-2541 - LOW -  tar: does not properly warn the user when extracting setuid or setgid files
CVE-2019-9923 - LOW -  tar: null-pointer dereference in pax_decode_header in sparse.c
CVE-2021-4217 - LOW -  unzip: Null pointer dereference in Unicode strings code
CVE-2019-13232 - LOW -  unzip: overlapping of files in ZIP container leads to denial of service
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2022-0563 - LOW -  util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline
CVE-2015-8553 - MEDIUM -  CVE-2015-2150 CVE-2015-8553 xen: non-maskable interrupts triggerable by guests (xsa120)
CVE-2021-28712 - MEDIUM -  CVE-2021-28711 CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-28713 - MEDIUM -  CVE-2021-28711 CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-28711 - MEDIUM -  CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
CVE-2019-7222 - MEDIUM -  Kernel: KVM: leak of uninitialized stack contents to guest
CVE-2020-10711 - MEDIUM -  Kernel: NetLabel: null pointer dereference while receiving CIPSO packet with null category may cause kernel panic
CVE-2019-19332 - MEDIUM -  Kernel: kvm: OOB memory write via kvm_dev_ioctl_get_cpuid
CVE-2020-2732 - MEDIUM -  Kernel: kvm: nVMX: L2 guest may trick the L0 hypervisor to access sensitive L1 resources
CVE-2019-10638 - MEDIUM -  Kernel: net: weak IP ID generation leads to remote device tracking
CVE-2019-5489 - MEDIUM -  Kernel: page cache side channel attacks
CVE-2020-12888 - MEDIUM -  Kernel: vfio: access to disabled MMIO space of some devices may lead to DoS scenario
CVE-2020-27350 - MEDIUM -  apt: integer overflows and underflows while parsing .deb packages
CVE-2018-10372 - MEDIUM -  binutils: Heap-base buffer over-read in dwarf.c:process_cu_tu_index() allows for denial of service via crafted file
CVE-2018-10373 - MEDIUM -  binutils: NULL pointer dereference in dwarf2.c:concat_filename() allows for denial of service via crafted file
CVE-2018-10535 - MEDIUM -  binutils: NULL pointer dereference in elf.c
CVE-2018-7642 - MEDIUM -  binutils: NULL pointer dereference in swap_std_reloc_in function in aoutx.h resulting in crash
CVE-2017-14974 - MEDIUM -  binutils: NULL pointer dereference in the *_get_synthetic_symtab functions
CVE-2018-7570 - MEDIUM -  binutils: NULL pointer dereference the assign_file_positions_for_non_load_sections function in libbfd library
CVE-2017-12967 - MEDIUM -  binutils: Stack-based buffer over-read in getsym function in tekhex.c
CVE-2018-6759 - MEDIUM -  binutils: Unchecked strnlen in opncls.c:bfd_get_debug_link_info_1() can allow lead to denial of service
CVE-2017-9955 - MEDIUM -  binutils: heap buffer over-read in get_build_id function
CVE-2017-14529 - MEDIUM -  binutils: heap-based buffer over-read in bfd_getl16 function in peXXigen.c
CVE-2017-13757 - MEDIUM -  binutils: heap-based buffer over-read in elf_i386_get_synthetic_symtab in elf32-i386.c and elf_x86_64_get_synthetic_symtab in elf64-x86-64.c
CVE-2018-7568 - MEDIUM -  binutils: integer overflow via an ELF file with corrupt dwarf1 debug information in libbfd library
CVE-2018-7569 - MEDIUM -  binutils: integer underflow or overflow via an ELF file with a corrupt DWARF FORM block in libbfd library
CVE-2018-10534 - MEDIUM -  binutils: out of bounds memory write in peXXigen.c files
CVE-2018-6872 - MEDIUM -  binutils: out of bounds read in elf_parse_notes function in elf.c file in libbfd library
CVE-2017-9954 - MEDIUM -  binutils: stack-based buffer over-read in getvalue function
CVE-2020-26558 - MEDIUM -  bluez: Passkey Entry protocol of the Bluetooth Core is vulnerable to an impersonation attack
CVE-2018-1129 - MEDIUM -  ceph: cephx uses weak signatures
CVE-2022-27781 - MEDIUM -  curl: CERTINFO never-ending busy-loop
CVE-2021-22876 - MEDIUM -  curl: Leak of authentication credentials in URL via automatic Referer
CVE-2022-22576 - MEDIUM -  curl: OAUTH2 bearer bypass in connection re-use
CVE-2021-22947 - MEDIUM -  curl: Server responses received before STARTTLS processed after TLS handshake
CVE-2022-27782 - MEDIUM -  curl: TLS and SSH connection too eager reuse
CVE-2022-27776 - MEDIUM -  curl: auth/cookie leak on redirect
CVE-2022-27774 - MEDIUM -  curl: credential leak on redirect
CVE-2019-5094 - MEDIUM -  e2fsprogs: Crafted ext4 partition leads to out-of-bounds write
CVE-2019-5188 - MEDIUM -  e2fsprogs: Out-of-bounds write in e2fsck/rehash.c
CVE-2022-25313 - MEDIUM -  expat: stack exhaustion in doctype parsing
CVE-2019-8905 - MEDIUM -  file: stack-based buffer over-read in do_core_note in readelf.c
CVE-2020-15999 - MEDIUM -  freetype: Heap-based buffer overflow due to integer truncation in Load_SBit_Png
CVE-2021-28153 - MEDIUM -  glib: g_file_replace() with G_FILE_CREATE_REPLACE_DESTINATION creates empty target for dangling symlink
CVE-2017-12132 - MEDIUM -  glibc: Fragmentation attacks possible when EDNS0 is enabled
CVE-2019-25013 - MEDIUM -  glibc: buffer over-read in iconv when processing invalid multi-byte input sequences in the EUC-KR encoding
CVE-2016-10739 - MEDIUM -  glibc: getaddrinfo should reject IP addresses with trailing characters
CVE-2020-27618 - MEDIUM -  glibc: iconv when processing invalid multi-byte input sequences fails to advance the input state, which could result in an infinite loop
CVE-2020-10029 - MEDIUM -  glibc: stack corruption from crafted input in cosl, sinl, sincosl, and tanl functions
CVE-2018-16868 - MEDIUM -  gnutls: Bleichenbacher-like side channel leakage in PKCS#1 v1.5 verification and padding oracle verification
CVE-2020-15802 - MEDIUM -  hardware: BLURtooth: "Dual mode" hardware using CTKD are vulnerable to key overwrite
CVE-2018-12127 - MEDIUM -  hardware: Micro-architectural Load Port Data Sampling - Information Leak (MLPDS)
CVE-2019-11091 - MEDIUM -  hardware: Microarchitectural Data Sampling Uncacheable Memory (MDSUM)
CVE-2018-12130 - MEDIUM -  hardware: Microarchitectural Fill Buffer Data Sampling (MFBDS)
CVE-2018-12126 - MEDIUM -  hardware: Microarchitectural Store Buffer Data Sampling (MSBDS)
CVE-2019-17567 - MEDIUM -  httpd:  mod_proxy_wstunnel tunneling of non Upgraded connection
CVE-2019-0220 - MEDIUM -  httpd: URL normalization inconsistency
CVE-2021-30641 - MEDIUM -  httpd: Unexpected URL matching with 'MergeSlashes OFF'
CVE-2019-10092 - MEDIUM -  httpd: limited cross-site scripting in mod_proxy error page
CVE-2018-17189 - MEDIUM -  httpd: mod_http2: DoS via slow, unneeded request bodies
CVE-2019-0196 - MEDIUM -  httpd: mod_http2: read-after-free on a string compare
CVE-2020-1934 - MEDIUM -  httpd: mod_proxy_ftp use of uninitialized value
CVE-2020-1927 - MEDIUM -  httpd: mod_rewrite configurations vulnerable to open redirect
CVE-2019-10098 - MEDIUM -  httpd: mod_rewrite potential open redirect
CVE-2019-0154 - MEDIUM -  hw: Intel GPU Denial Of Service while accessing MMIO in lower power state
CVE-2018-12207 - MEDIUM -  hw: Machine Check Error on Page Size Change (IFU)
CVE-2020-0543 - MEDIUM -  hw: Special Register Buffer Data Sampling (SRBDS)
CVE-2019-11135 - MEDIUM -  hw: TSX Transaction Asynchronous Abort (TAA)
CVE-2021-26401 - MEDIUM -  hw: cpu: LFENCE/JMP Mitigation Update for CVE-2017-5715
CVE-2022-23960 - MEDIUM -  hw: cpu: arm64: Spectre-BHB
CVE-2022-0001 - MEDIUM -  hw: cpu: intel: Branch History Injection (BHI)
CVE-2022-0002 - MEDIUM -  hw: cpu: intel: Intra-Mode BTI
CVE-2020-21913 - MEDIUM -  icu: Use after free in pkg_createWithAssemblyCode function in tools/pkgdata/pkgdata.cpp
CVE-2022-1652 - MEDIUM -  kernel: A concurrency use-after-free in bad_flp_intr
CVE-2019-19066 - MEDIUM -  kernel: A memory leak in the bfad_im_get_stats() function in drivers/scsi/bfa/bfad_attr.c allows for a DoS
CVE-2019-19056 - MEDIUM -  kernel: A memory leak in the mwifiex_pcie_alloc_cmdrsp_buf() function in drivers/net/wireless/marvell/mwifiex/pcie.c allows to cause DoS
CVE-2019-19068 - MEDIUM -  kernel: A memory leak in the rtl8xxxu_submit_int_urb() function in drivers/net/wireless/realtek/rtl8xxxu/rtl8xxxu_core.c allows for a DoS
CVE-2022-1195 - MEDIUM -  kernel: A possible race condition (use-after-free) in drivers/net/hamradio/6pack ( mkiss.c) after unregister_netdev
CVE-2022-0644 - MEDIUM -  kernel: Assertion failure can happen if users trigger kernel_read_file_from_fd()
CVE-2021-34556 - MEDIUM -  kernel: BPF program can obtain sensitive information from kernel memory via a speculative store bypass side-channel attack because of the possibility of uninitialized memory locations on the BPF stack
CVE-2021-35477 - MEDIUM -  kernel: BPF program can obtain sensitive information from kernel memory via a speculative store bypass side-channel attack because the technique used by the BPF verifier to manage speculation is unreliable
CVE-2020-26555 - MEDIUM -  kernel: Bluetooth BR/EDR PIN Pairing procedure is vulnerable to an impersonation attack
CVE-2020-10769 - MEDIUM -  kernel: Buffer over-read in crypto_authenc_extractkeys() when a payload longer than 4 bytes is not aligned.
CVE-2021-28972 - MEDIUM -  kernel: Buffer overflow in hotplug/rpadlpar_sysfs.c
CVE-2022-1836 - MEDIUM -  kernel: Concurrency use-after-free in floppy's raw_cmd
CVE-2021-20292 - MEDIUM -  kernel: DRM Memory Management Double Free Privilege Escalation Vulnerability
CVE-2020-12114 - MEDIUM -  kernel: DoS by corrupting mountpoint reference counter
CVE-2021-29264 - MEDIUM -  kernel: DoS due to negative fragment size calculation in drivers/net/ethernet/freescale/gianfar.c
CVE-2021-3679 - MEDIUM -  kernel: DoS in rb_per_cpu_empty()
CVE-2020-12769 - MEDIUM -  kernel: DoS via concurrent calls to dw_spi_irq and dw_spi_transfer_one functions in drivers/spi/spi-dw.c
CVE-2020-26139 - MEDIUM -  kernel: Forwarding EAPOL from unauthenticated wifi client
CVE-2019-3459 - MEDIUM -  kernel: Heap address information leak while using L2CAP_GET_CONF_OPT
CVE-2019-3460 - MEDIUM -  kernel: Heap address information leak while using L2CAP_PARSE_CONF_RSP
CVE-2021-42739 - MEDIUM -  kernel: Heap buffer overflow in firedtv driver
CVE-2021-0129 - MEDIUM -  kernel: Improper access control in BlueZ may allow information disclosure vulnerability.
CVE-2020-12363 - MEDIUM -  kernel: Improper input validation in some Intel(R) Graphics Drivers
CVE-2021-33098 - MEDIUM -  kernel: Improper input validation in the Intel(R) Ethernet ixgbe driver may allow an authenticated user to potentially enable DoS via local access
CVE-2021-4149 - MEDIUM -  kernel: Improper lock operation in btrfs
CVE-2021-20321 - MEDIUM -  kernel: In Overlayfs missing a check for a negative dentry before calling vfs_rename()
CVE-2021-0605 - MEDIUM -  kernel: In pfkey_dump() dplen and splen can both be specified to access the xfrm_address_t structure out of bounds
CVE-2020-10767 - MEDIUM -  kernel: Indirect Branch Prediction Barrier is force-disabled when STIBP is unavailable or enhanced IBRS is available.
CVE-2020-10768 - MEDIUM -  kernel: Indirect branch speculation can be enabled after it was force-disabled by the PR_SPEC_FORCE_DISABLE prctl command.
CVE-2018-7754 - MEDIUM -  kernel: Information Exposure in aoedisk_debugfs_show function in drivers/block/aoe/aoeblk.c
CVE-2018-5995 - MEDIUM -  kernel: Information Exposure through dmesg data from a "pages/cpu" printk call
CVE-2018-5953 - MEDIUM -  kernel: Information Exposure through dmesg data from a "software IO TLB" printk call
CVE-2018-18710 - MEDIUM -  kernel: Information leak in cdrom_ioctl_select_disc in drivers/cdrom/cdrom.c
CVE-2020-8694 - MEDIUM -  kernel: Insufficient access control vulnerability in PowerCap Framework
CVE-2018-12896 - MEDIUM -  kernel: Integer overflow in kernel/time/posix-timers.c
CVE-2019-14615 - MEDIUM -  kernel: Intel graphics card information leak.
CVE-2018-14612 - MEDIUM -  kernel: Invalid pointer dereference in btrfs_root_node() when mounting a crafted btrfs image
CVE-2018-14613 - MEDIUM -  kernel: Invalid pointer dereference in io_ctl_map_page() when mounting and operating a crafted btrfs image
CVE-2018-10322 - MEDIUM -  kernel: Invalid pointer dereference in xfs_ilock_attr_map_shared() when mounting crafted xfs image allowing denial of service
CVE-2022-0171 - MEDIUM -  kernel: KVM: cache incoherence issue in SEV API may lead to kernel crash
CVE-2018-7273 - MEDIUM -  kernel: Kernel address information leak in drivers/block/floppy.c:show_floppy function potentially allowing KASLR bypass
CVE-2021-33624 - MEDIUM -  kernel: Linux kernel BPF protection against speculative execution attacks can be bypassed to read arbitrary kernel memory
CVE-2020-25211 - MEDIUM -  kernel: Local buffer overflow in ctnetlink_parse_tuple_filter in net/netfilter/nf_conntrack_netlink.c
CVE-2019-15807 - MEDIUM -  kernel: Memory leak in drivers/scsi/libsas/sas_expander.c
CVE-2019-19073 - MEDIUM -  kernel: Memory leaks in drivers/net/wireless/ath/ath9k/htc_hst.c in the Linux kernel (DOS)
CVE-2017-18232 - MEDIUM -  kernel: Mishandling mutex within libsas allowing local Denial of Service
CVE-2022-0812 - MEDIUM -  kernel: NFS over RDMA random memory leakage
CVE-2020-11609 - MEDIUM -  kernel: NULL pointer dereference due to incorrect handling of invalid descriptors in stv06xx subsystem
CVE-2019-19965 - MEDIUM -  kernel: NULL pointer dereference in drivers/scsi/libsas/sas_discover.c because of mishandling of port disconnection during discovery
CVE-2019-19815 - MEDIUM -  kernel: NULL pointer dereference in f2fs_recover_fsync_data in fs/f2fs/recovery.c
CVE-2021-44879 - MEDIUM -  kernel: NULL pointer dereference in folio_mark_dirty() via a crafted f2fs image
CVE-2018-14616 - MEDIUM -  kernel: NULL pointer dereference in fs/crypto/crypto.c:fscrypt_do_page_crypto() when operating on a corrupted f2fs image
CVE-2018-13095 - MEDIUM -  kernel: NULL pointer dereference in fs/xfs/libxfs/xfs_inode_buf.c
CVE-2021-3659 - MEDIUM -  kernel: NULL pointer dereference in llsec_key_alloc() in net/mac802154/llsec.c
CVE-2018-13093 - MEDIUM -  kernel: NULL pointer dereference in lookup_slow function
CVE-2021-38208 - MEDIUM -  kernel: NULL pointer dereference in net/nfc/llcp_sock.c by making a getsockname call after a certain type of failure of a bind call
CVE-2019-19462 - MEDIUM -  kernel: NULL pointer dereference in relay_open in kernel/relay.c
CVE-2020-15437 - MEDIUM -  kernel: NULL pointer dereference in serial8250_isa_init_ports function in drivers/tty/serial/8250/8250_core.c
CVE-2019-20806 - MEDIUM -  kernel: NULL pointer dereference in tw5864_handle_frame function in drivers/media/pci/tw5864/tw5864-video.c
CVE-2018-13094 - MEDIUM -  kernel: NULL pointer dereference in xfs_da_shrink_inode function
CVE-2020-11608 - MEDIUM -  kernel: NULL pointer dereferences in ov511_mode_init_regs and ov518_mode_init_regs in drivers/media/usb/gspca/ov519.c
CVE-2022-1199 - MEDIUM -  kernel: Null pointer dereference and use after free in ax25_release()
CVE-2022-1205 - MEDIUM -  kernel: Null pointer dereference and use after free in net/ax25/ax25_timer.c
CVE-2019-20054 - MEDIUM -  kernel: Null pointer dereference in drop_sysctl_table() in fs/proc/proc_sysctl.c
CVE-2020-12364 - MEDIUM -  kernel: Null pointer dereference in some Intel(R) Graphics Drivers
CVE-2019-15291 - MEDIUM -  kernel: Null pointer dereference in the flexcop_usb_probe function in the drivers/media/usb/b2c2/flexcop-usb.c
CVE-2019-15221 - MEDIUM -  kernel: Null pointer dereference in the sound/usb/line6/pcm.c
CVE-2022-0617 - MEDIUM -  kernel: Null pointer dereference in udf_expand_file_adinicbdue() during writeback
CVE-2019-13631 - MEDIUM -  kernel: OOB writes in parse_hid_report_descriptor in drivers/input/tablet/gtco.c
CVE-2018-14614 - MEDIUM -  kernel: Out-of-bounds access in fs/f2fs/segment.c:__remove_dirty_segment() when mounting a crafted f2fs image
CVE-2018-14610 - MEDIUM -  kernel: Out-of-bounds access in write_extent_buffer() when mounting and operating a crafted btrfs image
CVE-2021-4203 - MEDIUM -  kernel: Race condition in races in sk_peer_pid and sk_peer_cred accesses
CVE-2021-3714 - MEDIUM -  kernel: Remote Page Deduplication Attacks
CVE-2020-10766 - MEDIUM -  kernel: Rogue cross-process SSBD shutdown. Linux scheduler logical bug allows an attacker to turn off the SSBD protection.
CVE-2019-3874 - MEDIUM -  kernel: SCTP socket buffer memory leak leading to denial of service
CVE-2020-10751 - MEDIUM -  kernel: SELinux netlink permission check bypass
CVE-2021-28971 - MEDIUM -  kernel: System crash in intel_pmu_drain_pebs_nhm in arch/x86/events/intel/ds.c
CVE-2019-18282 - MEDIUM -  kernel: The flow_dissector feature allows device tracking
CVE-2018-17972 - MEDIUM -  kernel: Unprivileged users able to inspect kernel stacks of arbitrary tasks
CVE-2021-0920 - MEDIUM -  kernel: Use After Free in unix_gc() which could result in a local privilege escalation
CVE-2022-0487 - MEDIUM -  kernel: Use after free in moxart_remove
CVE-2022-1204 - MEDIUM -  kernel: Use after free in net/ax25/af_ax25.c
