CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2019-9075 - LOW -  binutils: heap-based buffer overflow in function _bfd_archive_64_bit_slurp_armap in archive64.c
CVE-2019-9077 - LOW -  binutils: heap-based buffer overflow in function process_mips_specific in readelf.c
CVE-2018-18701 - LOW -  binutils: infinite recursion in next_is_type_qual and cplus_demangle_type functions in cp-demangle.c
CVE-2019-14444 - LOW -  binutils: integer overflow in function apply_relocation in readelf.c
CVE-2019-14250 - LOW -  binutils: integer overflow in simple-object-elf.c leads to a heap-based buffer overflow
CVE-2019-17451 - LOW -  binutils: integer overflow leading to a SEGV in _bfd_dwarf2_find_nearest_line in dwarf2.c
CVE-2018-1000876 - LOW -  binutils: integer overflow leads to heap-based buffer overflow in objdump
CVE-2018-17358 - LOW -  binutils: invalid memory access in _bfd_stab_section_find_nearest_line in syms.c
CVE-2018-17359 - LOW -  binutils: invalid memory access in bfd_zalloc in opncls.c
CVE-2018-18309 - LOW -  binutils: invalid memory address dereference in read_reloc in reloc.c
CVE-2020-16591 - LOW -  binutils: invalid read in process_symbol_table could result in DoS
CVE-2018-20002 - LOW -  binutils: memory leak in _bfd_generic_read_minisymbols function in syms.c
CVE-2019-9074 - LOW -  binutils: out-of-bound read in function bfd_getl32 in libbfd.c
CVE-2019-12972 - LOW -  binutils: out-of-bounds read in setup_group in bfd/elf.c
CVE-2021-45078 - LOW -  binutils: out-of-bounds write in stab_xcoff_builtin_type() in stabs.c
CVE-2021-20294 - LOW -  binutils: stack buffer overflow WRITE may lead to a DoS via a crafted ELF
CVE-2019-9071 - LOW -  binutils: stack consumption in function d_count_templates_scopes in cp-demangle.c
CVE-2021-3530 - LOW -  binutils: stack memory exhaustion in demangle_path() in rust-demangle.c
CVE-2020-35494 - LOW -  binutils: usage of unitialized heap in tic4x_print_cond function in opcodes/tic4x-dis.c
CVE-2020-16592 - LOW -  binutils: use-after-free in bfd_hash_lookup could result in DoS
CVE-2021-37322 - LOW -  binutils: use-after-free in c++filt in cplus-dem.c
CVE-2017-7475 - LOW -  cairo: NULL pointer dereference with a crafted font file
CVE-2017-9814 - LOW -  cairo: Out-of-bounds read due to mishandling of unexpected malloc(0) call
CVE-2018-18064 - LOW -  cairo: Stack-based buffer overflow via parsing of crafted WebKitGTK+ document
CVE-2019-6461 - LOW -  cairo: assertion problem in _cairo_arc_in_direction in cairo-arc.c
CVE-2019-6462 - LOW -  cairo: infinite loop in the function _arc_error_normalized in the file cairo-arc.c
CVE-2015-1258 - LOW -  chromium-browser: Negative-size parameter in Libvpx.
CVE-2015-5218 - LOW -  colcrt: global-buffer-overflow
CVE-2016-2781 - LOW -  coreutils: Non-privileged session can escape to the parent session in chroot
CVE-2017-18018 - LOW -  coreutils: race condition vulnerability in chown and chgrp
CVE-2017-7407 - LOW -  curl: --write-out out of bounds read
CVE-2021-22924 - LOW -  curl: Bad connection reuse due to flawed path name checks
CVE-2021-22922 - LOW -  curl: Content not matching hash in Metalink is not being discarded
CVE-2020-8284 - LOW -  curl: FTP PASV command response can cause curl to connect to arbitrary host
CVE-2021-22923 - LOW -  curl: Metalink download sends credentials
CVE-2021-22898 - LOW -  curl: TELNET stack contents disclosure
CVE-2021-22890 - LOW -  curl: TLS 1.3 session ticket mix-up with HTTPS proxy host
CVE-2016-3739 - LOW -  curl: TLS certificate name check bypass with mbedTLS and PolarSSL
CVE-2022-27775 - LOW -  curl: bad local IPv6 connection reuse
CVE-2016-4484 - LOW -  dracut: Brute force attack on LUKS password decryption via initramfs
CVE-2013-0340 - LOW -  expat: internal entity expansion
CVE-2016-6131 - LOW -  gcc,gdb,binutils,libitm: Stack overflow vulnerability in libiberty demangler
CVE-2016-2226 - LOW -  gcc: Exploitable buffer overflow
CVE-2016-4487 - LOW -  gcc: Invalid write due to a use-after-free to array btypevec
CVE-2016-4488 - LOW -  gcc: Invalid write due to a use-after-free to array ktypevec
CVE-2016-4489 - LOW -  gcc: Invalid write due to integer overflow
CVE-2016-4492 - LOW -  gcc: Read access violations
CVE-2016-4493 - LOW -  gcc: Read access violations
CVE-2016-4491 - LOW -  gcc: Stack overflow due to infinite recursion in d_print_comp
CVE-2016-4490 - LOW -  gcc: Write access violation
CVE-2021-46195 - LOW -  gcc: uncontrolled recursion in libiberty/rust-demangle.c
CVE-2007-3477 - LOW -  gd: arc drawing functions can consume large amount of CPU time
CVE-2009-3546 - LOW -  gd: insufficient input validation in _gdGetColors()
CVE-2019-1010180 - LOW -  gdb: buffer overflow while opening an ELF for debugging leads to Dos, information dislosure and code execution
CVE-2018-18751 - LOW -  gettext: double free in default_add_message in read-catalog.c
CVE-2019-1348 - LOW -  git: Arbitrary path overwriting via export-marks in-stream command feature
CVE-2019-1354 - LOW -  git: Git does not refuse to write out tracked files with backlashes in filenames
CVE-2019-1351 - LOW -  git: Git mistakes some paths for relative paths allowing writing outside of the worktree while cloning
CVE-2019-1350 - LOW -  git: Incorrect quoting of command-line arguments allowed remote code execution during a recursive clone
CVE-2017-15298 - LOW -  git: Mishandling layers of tree objects
CVE-2022-24975 - LOW -  git: The --mirror option for git leaks secret for deleted content, aka the "GitBleed"
CVE-2018-1000021 - LOW -  git: client prints server-sent ANSI escape codes to the terminal, allowing for unverified messages to potentially execute arbitrary commands
CVE-2018-11233 - LOW -  git: path sanity check in is_ntfs_dotgit() can read arbitrary memory
CVE-2012-0039 - LOW -  glib2: hash table collisions CPU usage DoS
CVE-2019-1010024 - LOW -  glibc: ASLR bypass using cache of thread stack and heap
CVE-2017-15804 - LOW -  glibc: Buffer overflow during unescaping of user names with the ~ operator
CVE-2018-11237 - LOW -  glibc: Buffer overflow in __mempcpy_avx512_no_vzeroupper
CVE-2017-15670 - LOW -  glibc: Buffer overflow in glob with GLOB_TILDE
CVE-2015-5180 - LOW -  glibc: DNS resolver NULL pointer dereference with crafted record type
CVE-2019-6488 - LOW -  glibc: Incorrect attempt to use a 64-bit register for size_t in assembly codes results in segmentation fault
CVE-2018-11236 - LOW -  glibc: Integer overflow in stdlib/canonicalize.c on 32-bit architectures leading to stack-based buffer overflow
CVE-2017-15671 - LOW -  glibc: Memory leak in glob with GLOB_TILDE
CVE-2021-27645 - LOW -  glibc: Use-after-free in addgetnetgrentX function in netgroupcache.c
CVE-2021-43396 - LOW -  glibc: conversion from ISO-2022-JP-3 with iconv may emit spurious NUL character on state reset
CVE-2010-4756 - LOW -  glibc: glob implementation can cause excessive CPU and memory consumption due to crafted glob expressions
CVE-2016-10228 - LOW -  glibc: iconv program can hang when invoked with the -c option
CVE-2019-1010025 - LOW -  glibc: information disclosure of heap addresses of pthread_created thread
CVE-2019-7309 - LOW -  glibc: memcmp function incorrectly returns zero
CVE-2015-8985 - LOW -  glibc: potential denial of service in pop_fail_stack()
CVE-2019-1010023 - LOW -  glibc: running ldd on malicious ELF leads to code execution because of wrong size computation
CVE-2019-1010022 - LOW -  glibc: stack guard protection bypass
CVE-2018-20796 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-9192 - LOW -  glibc: uncontrolled recursion in function check_dst_limits_calc_pos_1 in posix/regexec.c
CVE-2019-14855 - LOW -  gnupg2: OpenPGP Key Certification Forgeries with SHA-1
CVE-2018-10196 - LOW -  graphviz: NULL pointer dereference in rebuild_vlis
CVE-2019-11023 - LOW -  graphviz: null pointer dereference in function agroot() in cgraph\obj.c
CVE-2019-9904 - LOW -  graphviz: recursive function call in agclose in lib\cgraph\graph.c causing stack consumption
CVE-2019-7175 - LOW -  imagemagick: memory leak in function DecodeImage in coders/pcd.c
CVE-2019-12976 - LOW -  imagemagick: memory leak vulnerability in function ReadPCLImage in coders/pcl.c
CVE-2019-12975 - LOW -  imagemagick: memory leak vulnerability in function WriteDPXImage in coders/dpx.c
CVE-2019-12977 - LOW -  imagemagick: use of uninitialised value in function WriteJP2Image in coders/jp2.c
CVE-2019-12978 - LOW -  imagemagick: use of uninitialized value in function ReadPANGOImage in coders/pango.c
CVE-2017-5500 - LOW -  jasper: Invalid exponent shift in jpc_calcabsstepsize() in jpc_dec.c
CVE-2017-5505 - LOW -  jasper: Invalid memory read in jas_matrix_asl
CVE-2017-6851 - LOW -  jasper: Invalid memory read in jas_matrix_bindsub (jas_seq.c)
CVE-2017-5504 - LOW -  jasper: Invalid memory read in jpc_undo_roi
CVE-2016-9600 - LOW -  jasper: JP2 encoder NULL pointer dereference due to uninitialized cmprof_
CVE-2017-5498 - LOW -  jasper: Left shift of negative value in jas_fast32_asl() in jas_math.h
CVE-2017-5502 - LOW -  jasper: Left shift of negative value in jp2_validate() in jp2_dec.c
CVE-2016-10248 - LOW -  jasper: NULL pointer dereference in jpc_tsfb_synthesize()
CVE-2017-1000050 - LOW -  jasper: NULL pointer exception in jp2_encode()
CVE-2017-5499 - LOW -  jasper: Signed integer overflow in jpc_dequantize() in jpc_dec.c
CVE-2017-5501 - LOW -  jasper: Signed integer overflow in jpc_tsfb_getbands2() in jpc_tsfb.c
CVE-2016-9390 - LOW -  jasper: insufficient SIZ marker tilexoff and tileyoff checks
CVE-2016-9387 - LOW -  jasper: integer overflow in jpc_dec_process_siz()
CVE-2016-9583 - LOW -  jasper: integer overflows leading to out of bounds read in packet iterators in JPC decoder
CVE-2018-19139 - LOW -  jasper: memory leak of data allocated in jpc_unk_getparms() after abort in jpc_dec_process_sot()
CVE-2016-8886 - LOW -  jasper: no upper limit on memory allocations in jas_malloc()
CVE-2017-13745 - LOW -  jasper: reachable abort in jpc_dec_process_sot()
CVE-2018-9154 - LOW -  jasper: reachable abort in jpc_dec_process_sot()
CVE-2016-9395 - LOW -  jasper: reachable assertion failure in jas_seq2d_create()
CVE-2016-9396 - LOW -  jasper: reachable assertion in JPC_NOMINALGAIN()
CVE-2016-9399 - LOW -  jasper: reachable assertion in calcstepsizes()
CVE-2017-13751 - LOW -  jasper: reachable assertion in calcstepsizes()
CVE-2018-9252 - LOW -  jasper: reachable assertion in jpc_abstorelstepsize() in jpc_enc.c
CVE-2017-13750 - LOW -  jasper: reachable assertion in jpc_dec_process_siz() - dec->numhtiles
CVE-2017-13746 - LOW -  jasper: reachable assertion in jpc_dec_process_siz() - dec->numvtiles
CVE-2016-9397 - LOW -  jasper: reachable assertion in jpc_dequantize()
CVE-2017-13752 - LOW -  jasper: reachable assertion in jpc_dequantize()
CVE-2018-9055 - LOW -  jasper: reachable assertion in jpc_firstone() in jpc_math.c
CVE-2016-9398 - LOW -  jasper: reachable assertion in jpc_floorlog2()
CVE-2017-13747 - LOW -  jasper: reachable assertion in jpc_floorlog2()
CVE-2017-13749 - LOW -  jasper: reachable assertion in jpc_pi_nextrpcl()
CVE-2016-9389 - LOW -  jasper: reachable assertions caused by insufficient component domains checks in ICT/RCT in JPC codec
CVE-2016-9388 - LOW -  jasper: reachable assertions in RAS encoder/decoder
CVE-2016-9391 - LOW -  jasper: reachable assertions in the JPC bitstream code
CVE-2016-8883 - LOW -  jasper: reachable asserts in jpc_dec_tiledecode()
CVE-2016-8887 - LOW -  jasper: uninitialized pointer use in jp2_box_get()
CVE-2017-6850 - LOW -  jasper: uninitialized pointer use in jp2_cdef_destroy()
CVE-2018-18405 - LOW -  jquery: crafted onerror attribute of an IMG element could result in XSS
CVE-2019-12379 - LOW -  kernel:  memory leak in con_insert_unipair in drivers/tty/vt/consolemap.c
CVE-2019-19060 - LOW -  kernel: A memory leak in the adis_update_scan_mode() function in drivers/iio/imu/adis_buffer.c allows for a DoS
CVE-2019-19061 - LOW -  kernel: A memory leak in the adis_update_scan_mode_burst() function in drivers/iio/imu/adis_buffer.c allows for a DoS
CVE-2019-19054 - LOW -  kernel: A memory leak in the cx23888_ir_probe() function in drivers/media/pci/cx23885/cx23888-ir.c allows attackers to cause a DoS
CVE-2019-19064 - LOW -  kernel: A memory leak in the fsl_lpspi_probe() function in drivers/spi/spi-fsl-lpspi.c allows for a DoS
CVE-2019-19070 - LOW -  kernel: A memory leak in the spi_gpio_probe() function in drivers/spi/spi-gpio.c allows for a DoS
CVE-2017-13694 - LOW -  kernel: ACPI node and node_ext cache leak
CVE-2017-11472 - LOW -  kernel: ACPI operand cache leak in acpi_ns_terminate()
CVE-2017-13693 - LOW -  kernel: ACPI operand cache leak in dsutils.c
CVE-2017-13695 - LOW -  kernel: ACPI operand cache leak in nseval.c
CVE-2017-12762 - LOW -  kernel: Buffer overflow due to unbounded strcpy in ISDN I4L driver
CVE-2017-11473 - LOW -  kernel: Buffer overflow in mp_override_legacy_irq()
CVE-2016-3139 - LOW -  kernel: Crash on invalid USB device descriptors (wacom driver)
CVE-2019-19046 - LOW -  kernel: Denial Of Service in the __ipmi_bmc_register() function in drivers/char/ipmi/ipmi_msghandler.c
CVE-2017-9986 - LOW -  kernel: Double fetch in the intr function in sound/oss/msnd_pinnacle.c
CVE-2017-9984 - LOW -  kernel: Double fetch in the snd_msnd_interrupt function
CVE-2017-9985 - LOW -  kernel: Double fetch in the snd_msndmidi_input_read function in sound/isa/msnd/msnd_midi.c
CVE-2022-25265 - LOW -  kernel: Executable Space Protection Bypass
CVE-2019-19067 - LOW -  kernel: Four memory leaks in the acp_hw_init() function in drivers/gpu/drm/amd/amdgpu/amdgpu_acp.c allow for a DoS
CVE-2020-24586 - LOW -  kernel: Fragmentation cache not cleared on reconnection
CVE-2021-4135 - LOW -  kernel: Heap information leak in map_lookup_elem function
CVE-2018-6412 - LOW -  kernel: Incorrect integer signedness in sbuslibc:sbusfb_ioctl_helper() allows for information leakage
CVE-2014-9900 - LOW -  kernel: Info leak in uninitialized structure ethtool_wolinfo in ethtool_get_wol()
CVE-2017-0630 - LOW -  kernel: Information disclosure vulnerability in kernel trace subsystem
CVE-2017-18255 - LOW -  kernel: Integer overflow in events/core.c:perf_cpu_time_max_percent_handler() can allow for denial of service
CVE-2018-13053 - LOW -  kernel: Integer overflow in the alarm_timer_nsleep function
CVE-2017-14051 - LOW -  kernel: Integer overflow in the qla2x00_sysfs_write_optrom_ctl function
CVE-2022-26878 - LOW -  kernel: Memory leak in Linux VirtIO Bluetooth driver
CVE-2018-17977 - LOW -  kernel: Mishandled interactions among XFRM Netlink messages, IPPROTO_AH packets, and IPPROTO_IP packets resulting in a denial of service
CVE-2017-17807 - LOW -  kernel: Missing permissions check for request_key() destination allows local attackers to add keys to keyring without Write permission
CVE-2018-12928 - LOW -  kernel: NULL pointer dereference in hfs_ext_read_extent in hfs.ko
CVE-2017-7184 - LOW -  kernel: Out-of-bounds heap access in xfrm
CVE-2017-16645 - LOW -  kernel: Out-of-bounds read in drivers/input/misc/ims-pcu.c
CVE-2021-4202 - LOW -  kernel: Race condition in nci_request() leads to use after free while the device is getting removed
CVE-2020-24587 - LOW -  kernel: Reassembling fragments encrypted under different keys
CVE-2008-4609 - LOW -  kernel: TCP protocol vulnerabilities from Outpost24
CVE-2017-5967 - LOW -  kernel: Time subsystem allows local users to discover real PID values
CVE-2019-19057 - LOW -  kernel: Two memory leaks in the mwifiex_pcie_init_evt_ring() function in drivers/net/wireless/marvell/mwifiex/pcie.c allows for a DoS
CVE-2019-19063 - LOW -  kernel: Two memory leaks in the rtl_usb_probe() function in drivers/net/wireless/realtek/rtlwifi/usb.c allow for a DoS
CVE-2018-18386 - LOW -  kernel: Type confusion in drivers/tty/n_tty.c allows for a denial of service
CVE-2022-0487 - LOW -  kernel: Use after free in moxart_remove
CVE-2022-1734 - LOW -  kernel: Use-After-Free in NFC driver in nfcmrvl_nci_unregister_dev when simulating NFC device from user-space
CVE-2018-9465 - LOW -  kernel: Use-after-free in drivers/android/binder.c
CVE-2022-0998 - LOW -  kernel: an integer overflow in the vhost_vdpa_config_validate() can lead to out-of-bounds access on top of a 32-bit Linux kernel
CVE-2015-8967 - LOW -  kernel: arm64: Strict page permission bypass
CVE-2021-21781 - LOW -  kernel: arm: SIGPAGE information disclosure vulnerability
CVE-2020-35501 - LOW -  kernel: audit not logging access to syscall open_by_handle_at for users with CAP_DAC_READ_SEARCH capability
CVE-2012-4542 - LOW -  kernel: block: default SCSI command filter does not accomodate commands overlap across device classes
CVE-2021-28952 - LOW -  kernel: buffer overflow in sound/soc/qcom/sdm845.c when an unexpected port ID number is encountered
CVE-2020-29371 - LOW -  kernel: crafted romfs filesystem leaks uninitialized memory to userspace
CVE-2019-19049 - LOW -  kernel: dos in unittest_data_add() function in drivers/of/unittest.c
CVE-2019-12456 - LOW -  kernel: double fetch in the MPT3COMMAND case in _ctl_ioctl_main in drivers/scsi/mpt3sas/mpt3sas_ctl.c
CVE-2021-38205 - LOW -  kernel: drivers/net/ethernet/xilinx/xilinx_emaclite.c prints the real IOMEM pointer
CVE-2017-13216 - LOW -  kernel: escalation of privileges (EoP) in ashmem_ioctl function in drivers/staging/android/ashmen.c
CVE-2020-12656 - LOW -  kernel: gss_mech_free in net/sunrpc/auth_gss/gss_mech_switch.c in the rpcsec_gss_krb5 implementation lacks certain domain_release calls, leading to a memory leak.
CVE-2020-11725 - LOW -  kernel: improper handling of private_size*count multiplication due to count=info->owner typo
CVE-2020-16166 - LOW -  kernel: information exposure in drivers/char/random.c and kernel/time/timer.c
CVE-2019-19533 - LOW -  kernel: information leak bug caused  by a malicious USB device in the drivers/media/usb/ttusb-dec/ttusb_dec.c
CVE-2019-19534 - LOW -  kernel: information leak bug caused by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_core.c driver
CVE-2021-45486 - LOW -  kernel: information leak in the IPv4 implementation
CVE-2019-10142 - LOW -  kernel: integer overflow in ioctl handling of fsl hypervisor
CVE-2010-4563 - LOW -  kernel: ipv6: sniffer detection
CVE-2020-14331 - LOW -  kernel: kernel: buffer over write in vgacon_scroll
CVE-2021-45100 - LOW -  kernel: ksmbd server communicates in cleartext even though encryption has been enabled due to a violation of the SMB protocol specification
CVE-2015-8952 - LOW -  kernel: mbcache code subject to softlockup DOS in cache management
CVE-2019-12380 - LOW -  kernel: memory allocation failure in the efi subsystem leads to denial of service
CVE-2019-18808 - LOW -  kernel: memory leak in ccp_run_sha_cmd() function in drivers/crypto/ccp/ccp-ops.c
CVE-2019-18806 - LOW -  kernel: memory leak in ql_alloc_large_buffers() function in drivers/net/ethernet/qlogic/qla3xxx.c
CVE-2019-19075 - LOW -  kernel: memory leak in the ca8210_probe() function in drivers/net/ieee802154/ca8210.c leads to DoS
CVE-2018-20669 - LOW -  kernel: missing access_ok() checks in i915_gem_execbuffer2_ioctl() results in priviledge escalation
CVE-2021-3655 - LOW -  kernel: missing size validations on inbound SCTP packets
CVE-2008-2544 - LOW -  kernel: mounting proc readonly on a different mount point silently mounts it rw if the /proc mount is rw
CVE-2021-38209 - LOW -  kernel: net/netfilter/nf_conntrack_standalone.c allows observation of changes in any net namespace because these changes are leaked into all other net namespaces
CVE-2016-7917 - LOW -  kernel: netfilter: nfnetlink: correctly validate length of batch messages
CVE-2021-3760 - LOW -  kernel: nfc: Use-After-Free vulnerability of ndev->rf_conn_info object
CVE-2022-24448 - LOW -  kernel: nfs_atomic_open() returns uninitialized data instead of ENOTDIR
CVE-2021-3543 - LOW -  kernel: nitro_enclaves stale file descriptors on failed usercopy
CVE-2019-12614 - LOW -  kernel: null pointer dereference in dlpar_parse_cc_property in arch/powerrc/platforms/pseries/dlpar.c causing denial of service
CVE-2019-16229 - LOW -  kernel: null pointer dereference in drivers/gpu/drm/amd/amdkfd/kfd_interrupt.c
CVE-2019-16230 - LOW -  kernel: null pointer dereference in drivers/gpu/drm/radeon/radeon_display.c
CVE-2019-16234 - LOW -  kernel: null pointer dereference in drivers/net/wireless/intel/iwlwifi/pcie/trans.c
CVE-2019-16233 - LOW -  kernel: null pointer dereference in drivers/scsi/qla2xxx/qla_os.c
CVE-2019-12615 - LOW -  kernel: null pointer dereference in get_vdev_port_node_info in arch /sparc/kernel/mdesc.c
CVE-2019-12455 - LOW -  kernel: null pointer dereference in sunxi_divs_clk_setup in drivers/clk/sunxi/clk-sunxi.c causing denial of service
CVE-2019-16231 - LOW -  kernel: null-pointer dereference in drivers/net/fjes/fjes_main.c
CVE-2019-16232 - LOW -  kernel: null-pointer dereference in drivers/net/wireless/marvell/libertas/if_sdio.c
CVE-2022-1516 - LOW -  kernel: null-ptr-deref caused by x25_disconnect
CVE-2021-32078 - LOW -  kernel: out-of-bounds read in arch/arm/mach-footbridge/personal-pci.c due to improper input validation
CVE-2014-3180 - LOW -  kernel: out-of-bounds read in kernel/compact.c
CVE-2021-3178 - LOW -  kernel: path traversal in fs/nfsd/nfs3xdr.c may lead to Information Disclosure or RCE
CVE-2021-0938 - LOW -  kernel: possible bypass of defense in depth due to uninitialized data in memzero_explicit() of compiler-clang.h
CVE-2020-0432 - LOW -  kernel: possible out of bounds write in skb_to_mamac of networking.c
CVE-2019-17054 - LOW -  kernel: privilege escalation in atalk_create in net/appletalk/ddp.c in the AF_APPLETALK network module
CVE-2016-3857 - LOW -  kernel: privilege escalation in sys_oabi_*() in arm kernel
CVE-2019-11191 - LOW -  kernel: race condition in load_aout_binary() allows local users to bypass ASLR on setuid a.out programs
CVE-2007-3719 - LOW -  kernel: secretly Monopolizing the CPU Without Superuser Privileges
CVE-2015-7837 - LOW -  kernel: securelevel disabled after kexec
CVE-2019-11884 - LOW -  kernel: sensitive information disclosure from kernel stack memory via HIDPCONNADD command
CVE-2021-20239 - LOW -  kernel: setsockopt System Call Untrusted Pointer Dereference Information Disclosure
CVE-2015-7885 - LOW -  kernel: staging/dgnc: information leak in ioctl
CVE-2020-29374 - LOW -  kernel: the get_user_pages implementation when used for a copy-on-write page does not properly consider the semantics of read operations and therefore can grant unintended read access
CVE-2019-12378 - LOW -  kernel: unchecked kmalloc of new_ra in ip6_ra_control leads to denial of service
CVE-2019-12381 - LOW -  kernel: unchecked kmalloc of new_ra in ip_ra_control leads to denial of service
CVE-2019-12382 - LOW -  kernel: unchecked kstrdup of fwstr in drm_load_edid_firmware leads to denial of service
CVE-2021-3736 - LOW -  kernel: uninitialized kernel stack may lead to information disclosure
CVE-2020-12912 - LOW -  kernel: unprivileged access to RAPL allows for side channel attacks
CVE-2019-17056 - LOW -  kernel: unprivileged access to llcp_sock_create in net/nfc/llcp_sock.c in the AF_NFC socket type.
CVE-2019-17053 - LOW -  kernel: unprivileged users able to create RAW sockets in AF_IEEE802154 network protocol
CVE-2019-17055 - LOW -  kernel: unprivileged users able to create RAW sockets in AF_ISDN network protocol
CVE-2019-17052 - LOW -  kernel: unprivileged users able to create RAW sockets in the the AF_AX25 network protocol.
CVE-2014-9717 - LOW -  kernel: unsharing MNT_LOCKED mount can expose files beneath the mount.
CVE-2021-38204 - LOW -  kernel: use-after-free and panic in drivers/usb/host/max3421-hcd.c by removing a MAX-3421 USB device in certain situations
CVE-2021-29266 - LOW -  kernel: use-after-free in drivers/vhost/vdpa.c because v->config_ctx has an invalid value upon re-opening a character device
CVE-2021-0929 - LOW -  kernel: use-after-free in ion_dma_buf_end_cpu_access and related functions in ion.c
CVE-2020-27820 - LOW -  kernel: use-after-free in nouveau kernel module
CVE-2010-5321 - LOW -  kernel: v4l: videobuf: hotfix a bug on multiple calls to mmap()
CVE-2020-24588 - LOW -  kernel: wifi frame payload being parsed incorrectly as an L2 frame
CVE-2017-11462 - LOW -  krb5: Automatic sec context deletion could lead to double-free
CVE-2017-15088 - LOW -  krb5: Buffer overflow in get_matching_data()
CVE-2018-5730 - LOW -  krb5: DN container check bypass by supplying special crafted data
CVE-2018-5709 - LOW -  krb5: integer overflow in dbentry->n_key_data in kadmin/dbutil/dump.c
CVE-2016-7943 - LOW -  libX11: Insufficient validation of server responses in FontNames
CVE-2016-7942 - LOW -  libX11: Insufficient validation of server responses in XGetImage()
CVE-2016-7949 - LOW -  libXrender: Insufficient validation of server responses results in overflow of previously reserved memory
CVE-2016-7950 - LOW -  libXrender: Insufficient validation of server responses results out-of-bounds write in XRenderQueryFilters
CVE-2017-8871 - LOW -  libcroco: Infinite loop in the cr_parser_parse_selector_core function
CVE-2017-8834 - LOW -  libcroco: Memory allocation failure in the cr_tknzr_parse_comment function
CVE-2020-12825 - LOW -  libcroco: Stack overflow in function cr_parser_parse_any_core in cr-parser.c
CVE-2018-6829 - LOW -  libgcrypt: ElGamal implementation doesn't have semantic security due to incorrectly encoded plaintexts possibly allowing to obtain sensitive information
CVE-2007-3476 - LOW -  libgd Denial of service by corrupted GIF images
CVE-2018-20673 - LOW -  libiberty: Integer overflow in demangle_template() function
CVE-2018-20712 - LOW -  libiberty: heap-based buffer over-read in d_expression_1
CVE-2017-15232 - LOW -  libjpeg-turbo: NULL pointer dereference in jdpostct.c and jquant1.c
CVE-2020-17541 - LOW -  libjpeg-turbo: Stack-based buffer overflow in the "transform" component
CVE-2019-2201 - LOW -  libjpeg-turbo: several integer overflows and subsequent segfaults when attempting to compress/decompress gigapixel images
CVE-2018-11813 - LOW -  libjpeg: "cjpeg" utility large loop because read_pixel in rdtarga.c mishandles EOF
CVE-2020-14152 - LOW -  libjpeg: improper handling of max_memory_to_use setting can lead to excessive memory consumption
CVE-2018-14048 - LOW -  libpng: Segmentation fault in png.c:png_free_data function causing denial of service
CVE-2018-14550 - LOW -  libpng: Stack-based buffer overflow in contrib/pngminus/pnm2png.c:get_token() potentially leading to arbitrary code execution
CVE-2019-6129 - LOW -  libpng: memory leak of png_info struct in pngcp.c
CVE-2021-36087 - LOW -  libsepol: heap-based buffer overflow in ebitmap_match_any()
CVE-2021-36084 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36085 - LOW -  libsepol: use-after-free in __cil_verify_classperms()
CVE-2021-36086 - LOW -  libsepol: use-after-free in cil_reset_classpermission()
CVE-2018-1000654 - LOW -  libtasn1: Infinite loop in _asn1_expand_object_id(ptree) leads to memory exhaustion
CVE-2016-10371 - LOW -  libtiff: Assertion failure in TIFFWriteDirectoryTagCheckedRational
CVE-2017-9117 - LOW -  libtiff: Heap-based buffer over-read in bmp2tiff
CVE-2017-17942 - LOW -  libtiff: Heap-based buffer overflow in PackBitsEncode function in tif_packbits.c
CVE-2017-5563 - LOW -  libtiff: Heap-buffer overflow in LZWEncode tif_lzw.c
CVE-2016-10268 - LOW -  libtiff: Integer underflow in tiffcp.c
CVE-2020-35521 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2020-35522 - LOW -  libtiff: Memory allocation failure in tiff2rgba
CVE-2017-16232 - LOW -  libtiff: Memory leaks in tif_open.c, tif_lzw.c, and tif_aux.c
CVE-2018-10126 - LOW -  libtiff: NULL pointer dereference in the jpeg_fdct_16x16 function in jfdctint.c
CVE-2016-3620 - LOW -  libtiff: Out-of-bound read in ZIPEncode
CVE-2016-9539 - LOW -  libtiff: Out-of-bounds read in readContigTilesIntoBuffer()
CVE-2010-2596 - LOW -  libtiff: assertion failure on downsampled OJPEG file
CVE-2016-3619 - LOW -  libtiff: bmp2tiff DumpModeEncode OOB read
CVE-2014-8130 - LOW -  libtiff: divide by zero in the tiffdither tool
CVE-2017-17973 - LOW -  libtiff: heap-based use after free in tiff2pdf.c:t2p_writeproc
CVE-2017-9937 - LOW -  libtiff: memory malloc failure in tif_jbig.c could cause DOS.
CVE-2016-3621 - LOW -  libtiff: out of bounds read in the bmp2tiff tool
CVE-2014-8127 - LOW -  libtiff: out-of-bounds read with malformed TIFF image in multiple tools
CVE-2017-0641 - LOW -  libvpx: Weak limit for frames
CVE-2016-9085 - LOW -  libwebp: Several integer overflows
CVE-2020-24977 - LOW -  libxml2: Buffer overflow vulnerability in xmlEncodeEntitiesInternal() in entities.c
CVE-2015-9019 - LOW -  libxslt: math.random() in xslt uses unseeded randomness
CVE-2020-8991 - LOW -  lvm2: memory leak in vg_lookup in daemons/lvmetad/lvmetad-core.c
