CVE-2022-27404 - CRITICAL -  FreeType: Buffer Overflow
CVE-2020-13776 - LOW -  systemd: Mishandles numerical usernames beginning with decimal digits or 0x followed by hexadecimal digits
CVE-2013-4392 - LOW -  systemd: TOCTOU race condition when updating file permissions and SELinux security contexts
CVE-2019-20386 - LOW -  systemd: memory leak in button_open() in login/logind-button.c when udev events are received
CVE-2021-20193 - LOW -  tar: Memory leak in read_header() in list.c
CVE-2005-2541 - LOW -  tar: does not properly warn the user when extracting setuid or setgid files
CVE-2019-9923 - LOW -  tar: null-pointer dereference in pax_decode_header in sparse.c
CVE-2021-4217 - LOW -  unzip: Null pointer dereference in Unicode strings code
CVE-2019-13232 - LOW -  unzip: overlapping of files in ZIP container leads to denial of service
CVE-2021-37600 - LOW -  util-linux: integer overflow can lead to buffer overflow in get_sem_elements() in sys-utils/ipcutils.c
CVE-2022-0563 - LOW -  util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline
CVE-2022-1733 - LOW -  vim: Heap-based Buffer Overflow in cindent.c
CVE-2017-1000382 - LOW -  vim: Ignores umask when creating a swap file
CVE-2022-1620 - LOW -  vim: NULL Pointer Dereference in vim_regexec_string() of regexp.c
CVE-2022-1674 - LOW -  vim: NULL pointer dereference in vim_regexec_string() of regexp.c
CVE-2022-1796 - LOW -  vim: Use After Free
CVE-2022-1629 - LOW -  vim: buffer over-read
CVE-2022-1769 - LOW -  vim: buffer over-read in scriptfile.c
CVE-2022-1735 - LOW -  vim: changing text in visual mode may cause invalid memory access that lead to a heap buffer overflow
CVE-2022-0158 - LOW -  vim: heap-based read buffer overflow in compile_get_env()
CVE-2008-4677 - LOW -  vim: netrw plugin: FTP username and password disclosure
CVE-2022-1771 - LOW -  vim: recursive command line loop may cause a Stack-based Buffer Overflow
CVE-2021-28712 - MEDIUM -  CVE-2021-28711 CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-28713 - MEDIUM -  CVE-2021-28711 CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-28711 - MEDIUM -  CVE-2021-28712 CVE-2021-28713 xen: rogue backends can cause DoS of guests via high frequency events
CVE-2021-4209 - MEDIUM -  GnuTLS: Null pointer dereference in MD_UPDATE
CVE-2020-10711 - MEDIUM -  Kernel: NetLabel: null pointer dereference while receiving CIPSO packet with null category may cause kernel panic
CVE-2019-19332 - MEDIUM -  Kernel: kvm: OOB memory write via kvm_dev_ioctl_get_cpuid
CVE-2020-2732 - MEDIUM -  Kernel: kvm: nVMX: L2 guest may trick the L0 hypervisor to access sensitive L1 resources
CVE-2019-10638 - MEDIUM -  Kernel: net: weak IP ID generation leads to remote device tracking
CVE-2019-5489 - MEDIUM -  Kernel: page cache side channel attacks
CVE-2020-12888 - MEDIUM -  Kernel: vfio: access to disabled MMIO space of some devices may lead to DoS scenario
CVE-2020-27350 - MEDIUM -  apt: integer overflows and underflows while parsing .deb packages
CVE-2020-26558 - MEDIUM -  bluez: Passkey Entry protocol of the Bluetooth Core is vulnerable to an impersonation attack
CVE-2022-27781 - MEDIUM -  curl: CERTINFO never-ending busy-loop
CVE-2021-22876 - MEDIUM -  curl: Leak of authentication credentials in URL via automatic Referer
CVE-2022-22576 - MEDIUM -  curl: OAUTH2 bearer bypass in connection re-use
CVE-2021-22947 - MEDIUM -  curl: Server responses received before STARTTLS processed after TLS handshake
CVE-2022-27782 - MEDIUM -  curl: TLS and SSH connection too eager reuse
CVE-2022-27776 - MEDIUM -  curl: auth/cookie leak on redirect
CVE-2022-27774 - MEDIUM -  curl: credential leak on redirect
CVE-2019-5094 - MEDIUM -  e2fsprogs: Crafted ext4 partition leads to out-of-bounds write
CVE-2019-5188 - MEDIUM -  e2fsprogs: Out-of-bounds write in e2fsck/rehash.c
CVE-2022-25313 - MEDIUM -  expat: stack exhaustion in doctype parsing
CVE-2020-15999 - MEDIUM -  freetype: Heap-based buffer overflow due to integer truncation in Load_SBit_Png
CVE-2022-25309 - MEDIUM -  fribidi: Heap-buffer-overflow in fribidi_cap_rtl_to_unicode
CVE-2022-25310 - MEDIUM -  fribidi: SEGV in fribidi_remove_bidi_marks
CVE-2021-28153 - MEDIUM -  glib: g_file_replace() with G_FILE_CREATE_REPLACE_DESTINATION creates empty target for dangling symlink
CVE-2019-25013 - MEDIUM -  glibc: buffer over-read in iconv when processing invalid multi-byte input sequences in the EUC-KR encoding
CVE-2020-27618 - MEDIUM -  glibc: iconv when processing invalid multi-byte input sequences fails to advance the input state, which could result in an infinite loop
CVE-2020-10029 - MEDIUM -  glibc: stack corruption from crafted input in cosl, sinl, sincosl, and tanl functions
CVE-2020-15802 - MEDIUM -  hardware: BLURtooth: "Dual mode" hardware using CTKD are vulnerable to key overwrite
CVE-2019-0154 - MEDIUM -  hw: Intel GPU Denial Of Service while accessing MMIO in lower power state
CVE-2018-12207 - MEDIUM -  hw: Machine Check Error on Page Size Change (IFU)
CVE-2020-0543 - MEDIUM -  hw: Special Register Buffer Data Sampling (SRBDS)
CVE-2019-11135 - MEDIUM -  hw: TSX Transaction Asynchronous Abort (TAA)
CVE-2021-26401 - MEDIUM -  hw: cpu: LFENCE/JMP Mitigation Update for CVE-2017-5715
CVE-2022-23960 - MEDIUM -  hw: cpu: arm64: Spectre-BHB
CVE-2022-0001 - MEDIUM -  hw: cpu: intel: Branch History Injection (BHI)
CVE-2022-0002 - MEDIUM -  hw: cpu: intel: Intra-Mode BTI
CVE-2019-20795 - MEDIUM -  iproute: use-after-free in get_netnsid_from_name in ip/ipnetns.c
CVE-2022-1652 - MEDIUM -  kernel: A concurrency use-after-free in bad_flp_intr
CVE-2019-19058 - MEDIUM -  kernel: A memory leak in the alloc_sgtable() function in drivers/net/wireless/intel/iwlwifi/fw/dbg.c allows for a DoS
CVE-2019-19066 - MEDIUM -  kernel: A memory leak in the bfad_im_get_stats() function in drivers/scsi/bfa/bfad_attr.c allows for a DoS
CVE-2019-19056 - MEDIUM -  kernel: A memory leak in the mwifiex_pcie_alloc_cmdrsp_buf() function in drivers/net/wireless/marvell/mwifiex/pcie.c allows to cause DoS
CVE-2019-19072 - MEDIUM -  kernel: A memory leak in the predicate_parse() function in kernel/trace/trace_events_filter.c allows for a DoS
CVE-2019-19068 - MEDIUM -  kernel: A memory leak in the rtl8xxxu_submit_int_urb() function in drivers/net/wireless/realtek/rtl8xxxu/rtl8xxxu_core.c allows for a DoS
CVE-2019-19065 - MEDIUM -  kernel: A memory leak in the sdma_init() function in drivers/infiniband/hw/hfi1/sdma.c allows for a DoS
CVE-2022-1195 - MEDIUM -  kernel: A possible race condition (use-after-free) in drivers/net/hamradio/6pack ( mkiss.c) after unregister_netdev
CVE-2019-15090 - MEDIUM -  kernel: An out-of-bounds read in drivers/scsi/qedi/qedi_dbg.c leading to crash or information disclosure
CVE-2022-0644 - MEDIUM -  kernel: Assertion failure can happen if users trigger kernel_read_file_from_fd()
CVE-2021-34556 - MEDIUM -  kernel: BPF program can obtain sensitive information from kernel memory via a speculative store bypass side-channel attack because of the possibility of uninitialized memory locations on the BPF stack
CVE-2021-35477 - MEDIUM -  kernel: BPF program can obtain sensitive information from kernel memory via a speculative store bypass side-channel attack because the technique used by the BPF verifier to manage speculation is unreliable
CVE-2020-26555 - MEDIUM -  kernel: Bluetooth BR/EDR PIN Pairing procedure is vulnerable to an impersonation attack
CVE-2021-28972 - MEDIUM -  kernel: Buffer overflow in hotplug/rpadlpar_sysfs.c
CVE-2022-1836 - MEDIUM -  kernel: Concurrency use-after-free in floppy's raw_cmd
CVE-2021-20292 - MEDIUM -  kernel: DRM Memory Management Double Free Privilege Escalation Vulnerability
CVE-2020-12114 - MEDIUM -  kernel: DoS by corrupting mountpoint reference counter
CVE-2020-36311 - MEDIUM -  kernel: DoS by triggering destruction of a large SEV VM
CVE-2021-29264 - MEDIUM -  kernel: DoS due to negative fragment size calculation in drivers/net/ethernet/freescale/gianfar.c
CVE-2021-3764 - MEDIUM -  kernel: DoS in ccp_run_aes_gcm_cmd() function
CVE-2021-3679 - MEDIUM -  kernel: DoS in rb_per_cpu_empty()
CVE-2022-0322 - MEDIUM -  kernel: DoS in sctp_addto_chunk in net/sctp/sm_make_chunk.c
CVE-2020-12769 - MEDIUM -  kernel: DoS via concurrent calls to dw_spi_irq and dw_spi_transfer_one functions in drivers/spi/spi-dw.c
CVE-2020-26139 - MEDIUM -  kernel: Forwarding EAPOL from unauthenticated wifi client
CVE-2021-42739 - MEDIUM -  kernel: Heap buffer overflow in firedtv driver
CVE-2021-4135 - MEDIUM -  kernel: Heap information leak in map_lookup_elem function
CVE-2021-0129 - MEDIUM -  kernel: Improper access control in BlueZ may allow information disclosure vulnerability.
CVE-2020-12363 - MEDIUM -  kernel: Improper input validation in some Intel(R) Graphics Drivers
CVE-2021-33098 - MEDIUM -  kernel: Improper input validation in the Intel(R) Ethernet ixgbe driver may allow an authenticated user to potentially enable DoS via local access
CVE-2021-4149 - MEDIUM -  kernel: Improper lock operation in btrfs
CVE-2019-16089 - MEDIUM -  kernel: Improper return check in nbd_genl_status function in drivers/block/nbd.c
CVE-2021-20321 - MEDIUM -  kernel: In Overlayfs missing a check for a negative dentry before calling vfs_rename()
CVE-2021-0605 - MEDIUM -  kernel: In pfkey_dump() dplen and splen can both be specified to access the xfrm_address_t structure out of bounds
CVE-2020-10767 - MEDIUM -  kernel: Indirect Branch Prediction Barrier is force-disabled when STIBP is unavailable or enhanced IBRS is available.
CVE-2020-10768 - MEDIUM -  kernel: Indirect branch speculation can be enabled after it was force-disabled by the PR_SPEC_FORCE_DISABLE prctl command.
CVE-2020-8694 - MEDIUM -  kernel: Insufficient access control vulnerability in PowerCap Framework
CVE-2020-27171 - MEDIUM -  kernel: Integer underflow when restricting speculative pointer arithmetic
CVE-2019-14615 - MEDIUM -  kernel: Intel graphics card information leak.
CVE-2022-0171 - MEDIUM -  kernel: KVM: cache incoherence issue in SEV API may lead to kernel crash
CVE-2021-33624 - MEDIUM -  kernel: Linux kernel BPF protection against speculative execution attacks can be bypassed to read arbitrary kernel memory
CVE-2020-25211 - MEDIUM -  kernel: Local buffer overflow in ctnetlink_parse_tuple_filter in net/netfilter/nf_conntrack_netlink.c
CVE-2019-15807 - MEDIUM -  kernel: Memory leak in drivers/scsi/libsas/sas_expander.c
CVE-2019-19073 - MEDIUM -  kernel: Memory leaks in drivers/net/wireless/ath/ath9k/htc_hst.c in the Linux kernel (DOS)
CVE-2019-19059 - MEDIUM -  kernel: Multiple memory leaks in the iwl_pcie_ctxt_info_gen3_init() function in drivers/net/wireless/intel/iwlwifi/pcie/ctxt-info-gen3.c allows for a DoS
CVE-2022-0812 - MEDIUM -  kernel: NFS over RDMA random memory leakage
CVE-2020-11609 - MEDIUM -  kernel: NULL pointer dereference due to incorrect handling of invalid descriptors in stv06xx subsystem
CVE-2019-19965 - MEDIUM -  kernel: NULL pointer dereference in drivers/scsi/libsas/sas_discover.c because of mishandling of port disconnection during discovery
CVE-2019-19815 - MEDIUM -  kernel: NULL pointer dereference in f2fs_recover_fsync_data in fs/f2fs/recovery.c
CVE-2021-44879 - MEDIUM -  kernel: NULL pointer dereference in folio_mark_dirty() via a crafted f2fs image
CVE-2021-3659 - MEDIUM -  kernel: NULL pointer dereference in llsec_key_alloc() in net/mac802154/llsec.c
CVE-2021-38208 - MEDIUM -  kernel: NULL pointer dereference in net/nfc/llcp_sock.c by making a getsockname call after a certain type of failure of a bind call
CVE-2019-19462 - MEDIUM -  kernel: NULL pointer dereference in relay_open in kernel/relay.c
CVE-2020-15437 - MEDIUM -  kernel: NULL pointer dereference in serial8250_isa_init_ports function in drivers/tty/serial/8250/8250_core.c
CVE-2020-28941 - MEDIUM -  kernel: NULL pointer dereference in spk_ttyio_ldisc_close function in drivers/accessibility/speakup/spk_ttyio.c
CVE-2019-20806 - MEDIUM -  kernel: NULL pointer dereference in tw5864_handle_frame function in drivers/media/pci/tw5864/tw5864-video.c
CVE-2020-11608 - MEDIUM -  kernel: NULL pointer dereferences in ov511_mode_init_regs and ov518_mode_init_regs in drivers/media/usb/gspca/ov519.c
CVE-2022-1199 - MEDIUM -  kernel: Null pointer dereference and use after free in ax25_release()
CVE-2022-1205 - MEDIUM -  kernel: Null pointer dereference and use after free in net/ax25/ax25_timer.c
CVE-2019-20054 - MEDIUM -  kernel: Null pointer dereference in drop_sysctl_table() in fs/proc/proc_sysctl.c
CVE-2020-12364 - MEDIUM -  kernel: Null pointer dereference in some Intel(R) Graphics Drivers
CVE-2019-15291 - MEDIUM -  kernel: Null pointer dereference in the flexcop_usb_probe function in the drivers/media/usb/b2c2/flexcop-usb.c
CVE-2019-15221 - MEDIUM -  kernel: Null pointer dereference in the sound/usb/line6/pcm.c
CVE-2022-0617 - MEDIUM -  kernel: Null pointer dereference in udf_expand_file_adinicbdue() during writeback
CVE-2019-13631 - MEDIUM -  kernel: OOB writes in parse_hid_report_descriptor in drivers/input/tablet/gtco.c
CVE-2022-0400 - MEDIUM -  kernel: Out of bounds read in the smc protocol stack
CVE-2019-19927 - MEDIUM -  kernel: Out-of-bounds read in ttm_put_pages in gpu/drm/ttm/ttm_page_alloc.c
CVE-2019-15794 - MEDIUM -  kernel: Overlayfs in the Linux kernel and shiftfs  not restoring original value on error leading to a refcount underflow
CVE-2021-4203 - MEDIUM -  kernel: Race condition in races in sk_peer_pid and sk_peer_cred accesses
CVE-2021-3714 - MEDIUM -  kernel: Remote Page Deduplication Attacks
CVE-2020-10766 - MEDIUM -  kernel: Rogue cross-process SSBD shutdown. Linux scheduler logical bug allows an attacker to turn off the SSBD protection.
CVE-2019-3874 - MEDIUM -  kernel: SCTP socket buffer memory leak leading to denial of service
CVE-2020-10751 - MEDIUM -  kernel: SELinux netlink permission check bypass
CVE-2020-27170 - MEDIUM -  kernel: Speculation on pointer arithmetic against bpf_context pointer
CVE-2021-28971 - MEDIUM -  kernel: System crash in intel_pmu_drain_pebs_nhm in arch/x86/events/intel/ds.c
CVE-2019-18282 - MEDIUM -  kernel: The flow_dissector feature allows device tracking
CVE-2021-0920 - MEDIUM -  kernel: Use After Free in unix_gc() which could result in a local privilege escalation
CVE-2022-0487 - MEDIUM -  kernel: Use after free in moxart_remove
CVE-2022-1204 - MEDIUM -  kernel: Use after free in net/ax25/af_ax25.c
CVE-2019-15220 - MEDIUM -  kernel: Use-after-free in drivers/net/wireless/intersil/p54/p54usb.c
CVE-2019-15098 - MEDIUM -  kernel: a NULL pointer dereference in drivers/net/wireless/ath/ath6kl/usb.c leads to a crash
CVE-2019-19524 - MEDIUM -  kernel: a malicious USB device in the drivers/input/ff-memless.c leads to use-after-free
CVE-2021-3753 - MEDIUM -  kernel: a race out-of-bound read in vt
CVE-2020-26145 - MEDIUM -  kernel: accepting plaintext broadcast fragments as full frames
CVE-2019-20812 - MEDIUM -  kernel: af_packet: TPACKET_V3: invalid timer timeout on error
CVE-2021-34693 - MEDIUM -  kernel: allows local users to obtain sensitive information from stack memory because of uninitialized data structure in net/can/bcm.c
CVE-2021-43389 - MEDIUM -  kernel: an array-index-out-bounds in detach_capi_ctr in drivers/isdn/capi/kcapi.c
CVE-2020-36516 - MEDIUM -  kernel: an off-path attacker may inject data or terminate a victim's TCP session
CVE-2021-4159 - MEDIUM -  kernel: another kernel ptr leak vulnerability via BPF in coerce_reg_to_size
CVE-2021-38198 - MEDIUM -  kernel: arch/x86/kvm/mmu/paging_tmpl.h incorrectly computes the access permissions of a shadow page
CVE-2020-3702 - MEDIUM -  kernel: ath9k: information disclosure via specifically timed and handcrafted traffic
CVE-2020-0404 - MEDIUM -  kernel: avoid cyclic entity chains due to malformed USB descriptors
CVE-2019-15902 - MEDIUM -  kernel: backporting error in ptrace_get_debugreg()
CVE-2020-12465 - MEDIUM -  kernel: buffer overflow in mt76_add_fragment function in drivers/net/wireless/mediatek/mt76/dma.c
CVE-2020-36158 - MEDIUM -  kernel: buffer overflow in mwifiex_cmd_802_11_ad_hoc_start function in drivers/net/wireless/marvell/mwifiex/join.c via a long SSID value
CVE-2020-14314 - MEDIUM -  kernel: buffer uses out of index in ext3/4 filesystem
CVE-2020-27835 - MEDIUM -  kernel: child process is able to access parent mm through hfi dev file handle
CVE-2022-1280 - MEDIUM -  kernel: concurrency use-after-free between drm_setmaster_ioctl and drm_mode_getresources
CVE-2021-3744 - MEDIUM -  kernel: crypto: ccp - fix resource leaks in ccp_run_aes_gcm_cmd()
CVE-2020-12771 - MEDIUM -  kernel: deadlock if a coalescing operation fails in btree_gc_coalesce function in drivers/md/bcache/btree.c
CVE-2019-13648 - MEDIUM -  kernel: denial of service in arch/powerpc/kernel/signal_32.c and arch/powerpc/kernel/signal_64.c via sigreturn() system call
CVE-2019-14284 - MEDIUM -  kernel: denial of service in drivers/block/floppy.c by setup_format_params division-by-zero
CVE-2019-19051 - MEDIUM -  kernel: dos in i2400m_op_rfkill_sw_toggle() function in drivers/net/wimax/i2400m/op-rfkill.c
CVE-2019-19045 - MEDIUM -  kernel: dos in mlx5_fpga_conn_create_cq() function in drivers/net/ethernet/mellanox/mlx5/core/fpga/conn.c
CVE-2021-3564 - MEDIUM -  kernel: double free in bluetooth subsystem when the HCI device initialization fails
CVE-2019-15212 - MEDIUM -  kernel: double-free caused by malicious USB device in drivers/usb/misc/rio500.c
CVE-2020-14304 - MEDIUM -  kernel: ethtool when reading eeprom of device could lead to memory leak
CVE-2021-3635 - MEDIUM -  kernel: flowtable list del corruption with kernel BUG at lib/list_debug.c:50
CVE-2020-35508 - MEDIUM -  kernel: fork: fix copy_process(CLONE_PARENT) race with the exiting ->real_parent
CVE-2019-18885 - MEDIUM -  kernel: fs/btrfs/volumes.c allows a btrfs_verify_dev_extents NULL pointer dereference
CVE-2019-11833 - MEDIUM -  kernel: fs/ext4/extents.c leads to information disclosure
CVE-2021-45868 - MEDIUM -  kernel: fs/quota/quota_tree.c does not validate the block number in the quota tree
CVE-2020-36322 - MEDIUM -  kernel: fuse: fuse_do_getattr() calls make_bad_inode() in inappropriate situations
CVE-2021-28950 - MEDIUM -  kernel: fuse: stall on CPU can occur because a retry loop continually finds the same bad inode
CVE-2019-20810 - MEDIUM -  kernel: go7007_snd_init in drivers/media/usb/go7007/snd-go7007.c in the Linux kernel before 5.6 does not call snd_card_free for a failure path, which causes a memory leak
CVE-2022-26966 - MEDIUM -  kernel: heap memory leak in drivers/net/usb/sr9700.c
CVE-2019-1125 - MEDIUM -  kernel: hw: Spectre SWAPGS gadget vulnerability
CVE-2020-25284 - MEDIUM -  kernel: incomplete permission checking for access to rbd devices
CVE-2021-38199 - MEDIUM -  kernel: incorrect connection-setup ordering allows operators of remote NFSv4 servers to cause a DoS
CVE-2020-16120 - MEDIUM -  kernel: incorrect unprivileged overlayfs permission checking may lead to information disclosure
CVE-2020-36310 - MEDIUM -  kernel: infinite loop in set_memory_region_test in arch/x86/kvm/svm/svm.c for certain nested page faults
CVE-2021-29647 - MEDIUM -  kernel: information disclosure due to uninitialized data structure in qrtr_recvmsg function in net/qrtr/qrtr.c
CVE-2019-19039 - MEDIUM -  kernel: information disclosure in __btrfs_free_extent in fs/btrfs/extent-tree.c
CVE-2022-25375 - MEDIUM -  kernel: information disclosure in drivers/usb/gadget/function/rndis.c
CVE-2019-19535 - MEDIUM -  kernel: information leak bug caused  by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_fd.cdriver
CVE-2019-19536 - MEDIUM -  kernel: information leak bug caused  by a malicious USB device in the drivers/net/can/usb/peak_usb/pcan_usb_pro.c driver
CVE-2022-0494 - MEDIUM -  kernel: information leak in  scsi_ioctl()
CVE-2022-0850 - MEDIUM -  kernel: information leak in copy_page_to_iter() in iov_iter.c
CVE-2021-33061 - MEDIUM -  kernel: insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may lead to DoS
CVE-2019-14283 - MEDIUM -  kernel: integer overflow and OOB read in drivers/block/floppy.c
CVE-2021-3428 - MEDIUM -  kernel: integer overflow in ext4_es_cache_extent
CVE-2020-8649 - MEDIUM -  kernel: invalid read location in vgacon_invert_region function in drivers/video/console/vgacon.c
CVE-2021-20177 - MEDIUM -  kernel: iptables string match rule could result in kernel panic
CVE-2021-27363 - MEDIUM -  kernel: iscsi: unrestricted access to sessions and handles
CVE-2020-10773 - MEDIUM -  kernel: kernel stack information leak on s390/s390x
CVE-2019-3016 - MEDIUM -  kernel: kvm: Information leak within a KVM guest
CVE-2021-29650 - MEDIUM -  kernel: lack a full memory barrier upon the assignment of a new table value in net/netfilter/x_tables.c and include/linux/netfilter/x_tables.h may lead to DoS
CVE-2020-15780 - MEDIUM -  kernel: lockdown: bypass through ACPI write via acpi_configfs
CVE-2019-20908 - MEDIUM -  kernel: lockdown: bypass through ACPI write via efivar_ssdt
CVE-2020-29660 - MEDIUM -  kernel: locking inconsistency in drivers/tty/tty_io.c and drivers/tty/tty_jobctrl.c can lead to a read-after-free
CVE-2019-19525 - MEDIUM -  kernel: malicious USB device leads to use-after-free in the drivers/net/ieee802154/atusb.c driver
CVE-2019-19532 - MEDIUM -  kernel: malicious USB devices can lead to multiple out-of-bounds write
CVE-2022-0480 - MEDIUM -  kernel: memcg does not limit the number of POSIX file locks allowing memory exhaustion
CVE-2019-18786 - MEDIUM -  kernel: memory disclosure in rcar_drif_g_fmt_sdr_cap in drivers/media/platform/rcar_drif.c
CVE-2021-30002 - MEDIUM -  kernel: memory leak for large arguments in video_usercopy function in drivers/media/v4l2-core/v4l2-ioctl.c
CVE-2019-18809 - MEDIUM -  kernel: memory leak in  af9005_identify_state() function in drivers/media/usb/dvb-usb/af9005.c
CVE-2019-20096 - MEDIUM -  kernel: memory leak in __feat_register_sp() in net/dccp/feat.c
CVE-2019-19077 - MEDIUM -  kernel: memory leak in bnxt_re_create_srq function in drivers/infiniband/hw/bnxt_re/ib_verbs.c
CVE-2019-20095 - MEDIUM -  kernel: memory leak in mwifiex_tm_cmd in drivers/net/wireless/marvell/mwifiex/cfg80211.c
CVE-2020-12768 - MEDIUM -  kernel: memory leak in svm_cpu_init function in arch/x86/kvm/svm.c
CVE-2021-45480 - MEDIUM -  kernel: memory leak in the __rds_conn_create() in net/rds/connection.c
CVE-2019-19062 - MEDIUM -  kernel: memory leak in the crypto_report() function in crypto/crypto_user_base.c allows for DoS
CVE-2019-19081 - MEDIUM -  kernel: memory leak in the nfp_flower_spawn_vnic_reprs() function in drivers/net/ethernet/netronome/nfp/flower/main.c leads to DoS
CVE-2020-15393 - MEDIUM -  kernel: memory leak in usbtest_disconnect function in drivers/usb/misc/usbtest.c
CVE-2022-24959 - MEDIUM -  kernel: memory leak in yam_siocdevprivate() in drivers/net/hamradio/yam.c
CVE-2020-36312 - MEDIUM -  kernel: memory leak upon a kmalloc failure in kvm_io_bus_unregister_dev function in virt/kvm/kvm_main.c
CVE-2019-19082 - MEDIUM -  kernel: memory leaks in *create_resource_pool() functions under drivers/gpu/drm/amd/display/dc leads to DoS
CVE-2019-19080 - MEDIUM -  kernel: memory leaks in the nfp_flower_spawn_phy_reprs() function in drivers/net/ethernet/netronome/nfp/flower/main.c leads to DoS
CVE-2020-14385 - MEDIUM -  kernel: metadata validator in XFS may cause an inode with a valid, user-creatable extended attribute to be flagged as corrupt
CVE-2019-15118 - MEDIUM -  kernel: mishandling recursion in sound/usb/mixer.c leading to kernel stack exhaustion and crash
CVE-2020-26088 - MEDIUM -  kernel: missing CAP_NET_RAW check in NFC socket creation in net/nfc/rawsock.c allows local attackers to create raw sockets
CVE-2021-43976 - MEDIUM -  kernel: mwifiex_usb_recv() in drivers/net/wireless/marvell/mwifiex/usb.c allows an attacker to cause DoS via crafted USB device
CVE-2020-24490 - MEDIUM -  kernel: net: bluetooth: heap buffer overflow when processing extended advertising report events
CVE-2020-12352 - MEDIUM -  kernel: net: bluetooth: information leak when processing certain AMP packets
CVE-2020-25673 - MEDIUM -  kernel: non-blocking socket in llcp_sock_connect()
CVE-2020-26141 - MEDIUM -  kernel: not verifying TKIP MIC of fragmented frames
CVE-2019-15217 - MEDIUM -  kernel: null pointer dereference in drivers/media/usb/zr364xx/zr364xx.c driver
CVE-2019-15924 - MEDIUM -  kernel: null pointer dereference in drivers/net/ethernet/intel/fm10k/fm10k_main.c
CVE-2019-15219 - MEDIUM -  kernel: null pointer dereference in drivers/usb/misc/sisusbvga/sisusb.c driver
CVE-2019-12984 - MEDIUM -  kernel: null pointer dereference in function nfc_genl_deactivate_target() in net/nfc/netlink.c
CVE-2020-27830 - MEDIUM -  kernel: null pointer dereference in in spk_ttyio_receive_buf2
CVE-2019-15218 - MEDIUM -  kernel: null pointer dereference in the drivers/media/usb/siano/smsusb.c driver
CVE-2019-19036 - MEDIUM -  kernel: null-pointer dereference in btrfs_root_node in fs/btrfs/ctree.c
CVE-2019-15216 - MEDIUM -  kernel: null-pointer dereference in drivers/usb/misc/yurex.c driver
CVE-2019-19037 - MEDIUM -  kernel: null-pointer dereference in ext4_empty_dir in fs/ext4/namei.c
CVE-2019-10207 - MEDIUM -  kernel: null-pointer dereference in hci_uart_set_flow_control
CVE-2021-31916 - MEDIUM -  kernel: out of bounds array access in drivers/md/dm-ioctl.c
CVE-2020-0067 - MEDIUM -  kernel: out of bounds read due to a missing bounds check in f2fs_xattr_generic_list of xattr.c leading to local information disclosure
CVE-2019-9445 - MEDIUM -  kernel: out of bounds read due to missing bounds check in F2FS driver leads to local information disclosure
CVE-2019-9453 - MEDIUM -  kernel: out of bounds read in F2FS touch driver leads to local information disclosure
CVE-2020-0465 - MEDIUM -  kernel: out of bounds write in hid-multitouch.c may lead to escalation of privilege
CVE-2019-15666 - MEDIUM -  kernel: out-of-bounds array access in __xfrm_policy_unlink
CVE-2021-0941 - MEDIUM -  kernel: out-of-bounds read in bpf_skb_change_head() of filter.c due to a use-after-free
CVE-2020-28915 - MEDIUM -  kernel: out-of-bounds read in fbcon_get_font function
CVE-2020-8647 - MEDIUM -  kernel: out-of-bounds read in in vc_do_resize function in drivers/tty/vt/vt.c
CVE-2020-28097 - MEDIUM -  kernel: out-of-bounds read/write in vgacon_scrolldelta function
CVE-2020-0427 - MEDIUM -  kernel: out-of-bounds reads in pinctrl subsystem.
CVE-2019-19319 - MEDIUM -  kernel: out-of-bounds write in ext4_xattr_set_entry in fs/ext4/xattr.c
CVE-2020-14390 - MEDIUM -  kernel: out-of-bounds write in fbcon_redraw_softback
CVE-2021-43975 - MEDIUM -  kernel: out-of-bounds write in hw_atl_utils_fw_rpc_wait() in drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_utils.c
CVE-2020-11565 - MEDIUM -  kernel: out-of-bounds write in mpol_parse_str function in mm/mempolicy.c
CVE-2019-20636 - MEDIUM -  kernel: out-of-bounds write via crafted keycode table
CVE-2021-3732 - MEDIUM -  kernel: overlayfs: Mounting overlayfs inside an unprivileged user namespace can reveal files
CVE-2020-25704 - MEDIUM -  kernel: perf_event_parse_addr_filter memory
CVE-2021-39648 - MEDIUM -  kernel: possible disclosure of memory due to a race condition in gadget_dev_desc_UDC_show() of configfs.c
CVE-2021-4002 - MEDIUM -  kernel: possible leak or coruption of data residing on hugetlbfs
CVE-2020-0431 - MEDIUM -  kernel: possible out of bounds write in kbd_keycode of keyboard.c
CVE-2020-12826 - MEDIUM -  kernel: possible to send arbitrary signals to a privileged (suidroot) parent process
CVE-2020-0305 - MEDIUM -  kernel: possible use-after-free due to a race condition in cdev_get of char_dev.c
CVE-2019-19227 - MEDIUM -  kernel: potential NULL pointer dereference leads to DoS
CVE-2020-27777 - MEDIUM -  kernel: powerpc: RTAS calls can be used to compromise kernel integrity
